Time, Price
7/1/2015 0:00,20.5890442037
7/1/2015 0:05,18.8462415431
7/1/2015 0:10,15.0803216075
7/1/2015 0:15,17.93112648
7/1/2015 0:20,23.2869788821
7/1/2015 0:25,21.8109648224
7/1/2015 0:30,21.0684172928
7/1/2015 0:35,20.6519024037
7/1/2015 0:40,21.8314799066
7/1/2015 0:45,19.69
7/1/2015 0:50,19.8372726548
7/1/2015 0:55,19.8688736339
7/1/2015 1:00,19.6444803051
7/1/2015 1:05,19.7541565346
7/1/2015 1:10,18.6240010246
7/1/2015 1:15,17.2451164048
7/1/2015 1:20,18.582609005
7/1/2015 1:25,20.3922375911
7/1/2015 1:30,19.807880123
7/1/2015 1:35,20.0877461862
7/1/2015 1:40,18.9399452129
7/1/2015 1:45,17.7986197632
7/1/2015 1:50,18.0734245503
7/1/2015 1:55,15.8104789959
7/1/2015 2:00,15.8089654485
7/1/2015 2:05,13.3827126025
7/1/2015 2:10,12.3284409153
7/1/2015 2:15,12.9042967327
7/1/2015 2:20,10.5450375683
7/1/2015 2:25,8.63676997951
7/1/2015 2:30,7.97668317395
7/1/2015 2:35,14.7387451617
7/1/2015 2:40,12.6842654258
7/1/2015 2:45,11.2459690509
7/1/2015 2:50,10.1736716514
7/1/2015 2:55,-1.48052721669
7/1/2015 3:00,-8.38391950462
7/1/2015 3:05,-2.05803612087
7/1/2015 3:10,-1.26407999122
7/1/2015 3:15,2.49828324226
7/1/2015 3:20,7.63512319477
7/1/2015 3:25,12.213626114
7/1/2015 3:30,12.0587400202
7/1/2015 3:35,10.7328294139
7/1/2015 3:40,9.10622190509
7/1/2015 3:45,9.07066147053
7/1/2015 3:50,10.9957885929
7/1/2015 3:55,10.2562180751
7/1/2015 4:00,13.0703613307
7/1/2015 4:05,19.7282135132
7/1/2015 4:10,21.1744174325
7/1/2015 4:15,20.3708996471
7/1/2015 4:20,22.3951071754
7/1/2015 4:25,29.2086708789
7/1/2015 4:30,23.6988399362
7/1/2015 4:35,25.2791404827
7/1/2015 4:40,26.0096078097
7/1/2015 4:45,28.5999932729
7/1/2015 4:50,15.6062391073
7/1/2015 4:55,22.1657260618
7/1/2015 5:00,21.3080061631
7/1/2015 5:05,29.4140824318
7/1/2015 5:10,39.0088599106
7/1/2015 5:15,38.9593003602
7/1/2015 5:20,25.7142548694
7/1/2015 5:25,31.8898002825
7/1/2015 5:30,39.3769702403
7/1/2015 5:35,705.292507969
7/1/2015 5:40,35.29287426
7/1/2015 5:45,41.9654983493
7/1/2015 5:50,26.7276928832
7/1/2015 5:55,121.917509961
7/1/2015 6:00,56.8336196494
7/1/2015 6:05,19.9447723133
7/1/2015 6:10,38.4656008083
7/1/2015 6:15,28.0260738274
7/1/2015 6:20,56.7281790756
7/1/2015 6:25,31.6876699112
7/1/2015 6:30,38.1629400046
7/1/2015 6:35,49.5904670423
7/1/2015 6:40,13.2675724199
7/1/2015 6:45,5.80766919968
7/1/2015 6:50,7.54792221653
7/1/2015 6:55,4.8502752163
7/1/2015 7:00,10.7704311817
7/1/2015 7:05,7.6599254326
7/1/2015 7:10,12.2177672473
7/1/2015 7:15,17.1186469718
7/1/2015 7:20,19.7853867828
7/1/2015 7:25,20.3671274476
7/1/2015 7:30,21.0870625163
7/1/2015 7:35,40.3322082764
7/1/2015 7:40,138.67664158
7/1/2015 7:45,179.24492401
7/1/2015 7:50,37.8200247609
7/1/2015 7:55,35.4039314378
7/1/2015 8:00,105.613028689
7/1/2015 8:05,38.6578116462
7/1/2015 8:10,14.929443306
7/1/2015 8:15,16.8088564435
7/1/2015 8:20,16.6993406193
7/1/2015 8:25,12.751316143
7/1/2015 8:30,8.10011771403
7/1/2015 8:35,9.21361845401
7/1/2015 8:40,2.96024874772
7/1/2015 8:45,2.05683970856
7/1/2015 8:50,-0.450178221767
7/1/2015 8:55,10.6944495959
7/1/2015 9:00,12.0681851662
7/1/2015 9:05,11.0005345515
7/1/2015 9:10,12.8116295253
7/1/2015 9:15,30.9975858948
7/1/2015 9:20,32.7438281535
7/1/2015 9:25,29.6627406079
7/1/2015 9:30,33.7824671562
7/1/2015 9:35,32.4148205544
7/1/2015 9:40,31.8546219832
7/1/2015 9:45,34.6696973474
7/1/2015 9:50,160.379275501
7/1/2015 9:55,37.0117591696
7/1/2015 10:00,89.4169234403
7/1/2015 10:05,95.9168957195
7/1/2015 10:10,62.7104682377
7/1/2015 10:15,45.5537436817
7/1/2015 10:20,60.0438166553
7/1/2015 10:25,40.6025544171
7/1/2015 10:30,36.2530661999
7/1/2015 10:35,36.9154962838
7/1/2015 10:40,37.7597621812
7/1/2015 10:45,49.1853247951
7/1/2015 10:50,38.9249085372
7/1/2015 10:55,45.5977276298
7/1/2015 11:00,36.7241702527
7/1/2015 11:05,125.915887238
7/1/2015 11:10,121.493975182
7/1/2015 11:15,29.1124393784
7/1/2015 11:20,31.7634791667
7/1/2015 11:25,33.801364128
7/1/2015 11:30,32.3485584586
7/1/2015 11:35,34.3942534722
7/1/2015 11:40,33.5556469148
7/1/2015 11:45,42.3774829235
7/1/2015 11:50,34.4859400615
7/1/2015 11:55,32.4969728341
7/1/2015 12:00,30.4741016466
7/1/2015 12:05,36.5150216302
7/1/2015 12:10,250.501478825
7/1/2015 12:15,47.5626872723
7/1/2015 12:20,37.1954567964
7/1/2015 12:25,41.2928361225
7/1/2015 12:30,44.1287589264
7/1/2015 12:35,43.4745264375
7/1/2015 12:40,50.1277786316
7/1/2015 12:45,27.5034935679
7/1/2015 12:50,25.2614196266
7/1/2015 12:55,22.2754303279
7/1/2015 13:00,20.7840989299
7/1/2015 13:05,21.8182220515
7/1/2015 13:10,26.8505194103
7/1/2015 13:15,33.2436168033
7/1/2015 13:20,34.2843587773
7/1/2015 13:25,38.5077211976
7/1/2015 13:30,38.4026326275
7/1/2015 13:35,40.967389515
7/1/2015 13:40,40.331496357
7/1/2015 13:45,37.7112731671
7/1/2015 13:50,39.4128316257
7/1/2015 13:55,41.9259434768
7/1/2015 14:00,40.3254357354
7/1/2015 14:05,35.9961307491
7/1/2015 14:10,38.3650108151
7/1/2015 14:15,38.2452746471
7/1/2015 14:20,44.1166018329
7/1/2015 14:25,50.3762737933
7/1/2015 14:30,50.2615175319
7/1/2015 14:35,48.2910798042
7/1/2015 14:40,34.8962036088
7/1/2015 14:45,32.5981947291
7/1/2015 14:50,21.7953913365
7/1/2015 14:55,10.6506924522
7/1/2015 15:00,23.461508709
7/1/2015 15:05,24.8572333219
7/1/2015 15:10,22.7672222222
7/1/2015 15:15,22.9089846311
7/1/2015 15:20,-0.257456454918
7/1/2015 15:25,25.8815855533
7/1/2015 15:30,22.5433397655
7/1/2015 15:35,36.6391268215
7/1/2015 15:40,36.9391038251
7/1/2015 15:45,33.278448372
7/1/2015 15:50,36.5532416894
7/1/2015 15:55,43.4398901412
7/1/2015 16:00,51.7854627732
7/1/2015 16:05,85.9830788934
7/1/2015 16:10,50.7816134449
7/1/2015 16:15,50.9796857923
7/1/2015 16:20,56.1184497382
7/1/2015 16:25,61.6452658242
7/1/2015 16:30,69.3968466611
7/1/2015 16:35,69.6874769467
7/1/2015 16:40,68.9717440801
7/1/2015 16:45,74.0291968352
7/1/2015 16:50,83.3604778575
7/1/2015 16:55,57.3546985997
7/1/2015 17:00,39.0521697404
7/1/2015 17:05,34.5364293033
7/1/2015 17:10,29.5391757741
7/1/2015 17:15,29.2579602117
7/1/2015 17:20,28.2091734973
7/1/2015 17:25,31.7308191029
7/1/2015 17:30,32.33212574
7/1/2015 17:35,24.8115149704
7/1/2015 17:40,29.9261515255
7/1/2015 17:45,26.1600774135
7/1/2015 17:50,9.36703751138
7/1/2015 17:55,28.1519561134
7/1/2015 18:00,17.4081434995
7/1/2015 18:05,23.5330743397
7/1/2015 18:10,26.0489899249
7/1/2015 18:15,14.9155825934
7/1/2015 18:20,12.4494080146
7/1/2015 18:25,14.3199604394
7/1/2015 18:30,15.8370434882
7/1/2015 18:35,8.97021837594
7/1/2015 18:40,-0.00484602686702
7/1/2015 18:45,19.1909167236
7/1/2015 18:50,19.8171026867
7/1/2015 18:55,24.3976710496
7/1/2015 19:00,23.6986464026
7/1/2015 19:05,19.6159087546
7/1/2015 19:10,14.5422113055
7/1/2015 19:15,12.6142857956
7/1/2015 19:20,7.18256340668
7/1/2015 19:25,11.7260189793
7/1/2015 19:30,6.39719577397
7/1/2015 19:35,8.9584526249
7/1/2015 19:40,12.1637774647
7/1/2015 19:45,8.11057039585
7/1/2015 19:50,-27.4289658422
7/1/2015 19:55,11.4039928523
7/1/2015 20:00,3.82255993446
7/1/2015 20:05,3.89332370544
7/1/2015 20:10,16.6000450372
7/1/2015 20:15,11.4303051571
7/1/2015 20:20,21.6309234248
7/1/2015 20:25,24.8092429417
7/1/2015 20:30,29.5301873862
7/1/2015 20:35,28.0599057946
7/1/2015 20:40,27.7716563069
7/1/2015 20:45,25.5166559654
7/1/2015 20:50,19.9563968579
7/1/2015 20:55,21.5865013092
7/1/2015 21:00,25.6463436362
7/1/2015 21:05,30.0314127147
7/1/2015 21:10,29.2296015483
7/1/2015 21:15,32.0393969148
7/1/2015 21:20,33.2862192623
7/1/2015 21:25,31.3145191948
7/1/2015 21:30,29.7441920781
7/1/2015 21:35,34.7880023338
7/1/2015 21:40,37.6022951337
7/1/2015 21:45,48.6644239526
7/1/2015 21:50,33.2244304986
7/1/2015 21:55,31.5767415704
7/1/2015 22:00,28.5579713115
7/1/2015 22:05,31.7734690915
7/1/2015 22:10,30.3652160178
7/1/2015 22:15,28.0885157673
7/1/2015 22:20,27.4351382628
7/1/2015 22:25,33.0525068306
7/1/2015 22:30,130.196677482
7/1/2015 22:35,34.3629798497
7/1/2015 22:40,41.3717033811
7/1/2015 22:45,40.995704975
7/1/2015 22:50,28.84
7/1/2015 22:55,25.8469278152
7/1/2015 23:00,39.3256020077
7/1/2015 23:05,22.0667082601
7/1/2015 23:10,19.7916110054
7/1/2015 23:15,23.3164507487
7/1/2015 23:20,21.5116959813
7/1/2015 23:25,27.6310349525
7/1/2015 23:30,28.1274900387
7/1/2015 23:35,24.5101098995
7/1/2015 23:40,25.9594748975
7/1/2015 23:45,26.8510243462
7/1/2015 23:50,30.8435726631
7/1/2015 23:55,21.8561222108
7/2/2015 0:00,23.746331812
7/2/2015 0:05,23.3390955146
7/2/2015 0:10,25.2488469945
7/2/2015 0:15,25.7978847905
7/2/2015 0:20,24.4494239526
7/2/2015 0:25,23.5327860314
7/2/2015 0:30,25.1871778233
7/2/2015 0:35,29.0043646728
7/2/2015 0:40,31.7407889344
7/2/2015 0:45,32.4018491006
7/2/2015 0:50,31.6608253126
7/2/2015 0:55,23.8601929645
7/2/2015 1:00,22.8280914162
7/2/2015 1:05,21.3518279103
7/2/2015 1:10,23.1339195453
7/2/2015 1:15,21.7888535974
7/2/2015 1:20,30.5602453324
7/2/2015 1:25,43.1608603711
7/2/2015 1:30,68.4483173953
7/2/2015 1:35,28.2276394581
7/2/2015 1:40,32.4580315061
7/2/2015 1:45,32.085888832
7/2/2015 1:50,26.078318676
7/2/2015 1:55,18.8942196038
7/2/2015 2:00,16.5444754668
7/2/2015 2:05,18.1518678035
7/2/2015 2:10,17.3478122154
7/2/2015 2:15,13.0643758538
7/2/2015 2:20,12.6217437955
7/2/2015 2:25,9.3614238144
7/2/2015 2:30,9.45539865502
7/2/2015 2:35,16.5683876935
7/2/2015 2:40,16.8983518329
7/2/2015 2:45,18.8767144402
7/2/2015 2:50,16.3784129424
7/2/2015 2:55,10.9785842359
7/2/2015 3:00,40.9412088538
7/2/2015 3:05,10.8843730321
7/2/2015 3:10,11.2334771012
7/2/2015 3:15,10.2092526184
7/2/2015 3:20,9.88416804905
7/2/2015 3:25,12.8048195583
7/2/2015 3:30,12.901770996
7/2/2015 3:35,12.7903108574
7/2/2015 3:40,11.670716156
7/2/2015 3:45,10.4875039683
7/2/2015 3:50,14.0474541781
7/2/2015 3:55,13.3951458374
7/2/2015 4:00,12.9650445209
7/2/2015 4:05,20.108042179
7/2/2015 4:10,21.9233340733
7/2/2015 4:15,20.0828419854
7/2/2015 4:20,25.3747176685
7/2/2015 4:25,27.7677228484
7/2/2015 4:30,25.7507555059
7/2/2015 4:35,23.7111836862
7/2/2015 4:40,33.9755268101
7/2/2015 4:45,6.49214320459
7/2/2015 4:50,27.3666674429
7/2/2015 4:55,28.3271123893
7/2/2015 5:00,21.5774022241
7/2/2015 5:05,24.8253951399
7/2/2015 5:10,20.6744547421
7/2/2015 5:15,21.3771785478
7/2/2015 5:20,21.9643568405
7/2/2015 5:25,23.1030747019
7/2/2015 5:30,22.835083734
7/2/2015 5:35,25.3824157559
7/2/2015 5:40,24.3408098816
7/2/2015 5:45,19.9654983493
7/2/2015 5:50,19.736087204
7/2/2015 5:55,19.2746715619
7/2/2015 6:00,25.4382163593
7/2/2015 6:05,24.1977529965
7/2/2015 6:10,154.485939492
7/2/2015 6:15,29.0414657332
7/2/2015 6:20,28.6940886433
7/2/2015 6:25,24.0907895036
7/2/2015 6:30,21.6565787227
7/2/2015 6:35,14.6430518556
7/2/2015 6:40,15.277461464
7/2/2015 6:45,16.8906645606
7/2/2015 6:50,67.8133885474
7/2/2015 6:55,19.8459819599
7/2/2015 7:00,22.8799993901
7/2/2015 7:05,19.6639915808
7/2/2015 7:10,41.9514238957
7/2/2015 7:15,29.7009559995
7/2/2015 7:20,29.7703594604
7/2/2015 7:25,41.6244581056
7/2/2015 7:30,23.4927299636
7/2/2015 7:35,92.6101246585
7/2/2015 7:40,26.59515625
7/2/2015 7:45,30.3550651184
7/2/2015 7:50,93.8447555214
7/2/2015 7:55,37.8928411031
7/2/2015 8:00,30.1270527989
7/2/2015 8:05,68.6225110997
7/2/2015 8:10,29.1290246471
7/2/2015 8:15,24.6297125455
7/2/2015 8:20,23.5737523338
7/2/2015 8:25,25.2374961811
7/2/2015 8:30,23.2400465619
7/2/2015 8:35,27.5004963001
7/2/2015 8:40,28.8994048839
7/2/2015 8:45,26.6631238616
7/2/2015 8:50,27.7900881717
7/2/2015 8:55,28.435586464
7/2/2015 9:00,28.5218778461
7/2/2015 9:05,26.590878643
7/2/2015 9:10,32.3618348702
7/2/2015 9:15,35.9995710383
7/2/2015 9:20,35.6880841872
7/2/2015 9:25,48.8615042691
7/2/2015 9:30,46.7166872154
7/2/2015 9:35,62.5746334244
7/2/2015 9:40,70.3516740096
7/2/2015 9:45,33.9797687842
7/2/2015 9:50,62.698545765
7/2/2015 9:55,48.5360376821
7/2/2015 10:00,42.7484443306
7/2/2015 10:05,35.3069667903
7/2/2015 10:10,39.6428209244
7/2/2015 10:15,40.7843858293
7/2/2015 10:20,50.1066085659
7/2/2015 10:25,39.9968818875
7/2/2015 10:30,92.1390631831
7/2/2015 10:35,35.7169007855
7/2/2015 10:40,38.2774201389
7/2/2015 10:45,40.1840281193
7/2/2015 10:50,37.6680151412
7/2/2015 10:55,45.6971626821
7/2/2015 11:00,37.6921335952
7/2/2015 11:05,62.3470666553
7/2/2015 11:10,36.5734008424
7/2/2015 11:15,164.897861737
7/2/2015 11:20,33.5396596084
7/2/2015 11:25,31.5010299977
7/2/2015 11:30,31.0464594718
7/2/2015 11:35,30.0599390938
7/2/2015 11:40,31.8148011767
7/2/2015 11:45,32.9794965278
7/2/2015 11:50,34.7806967213
7/2/2015 11:55,28.9518820441
7/2/2015 12:00,27.9053683609
7/2/2015 12:05,27.7685112949
7/2/2015 12:10,26.827337204
7/2/2015 12:15,26.4944467213
7/2/2015 12:20,27.4227723702
7/2/2015 12:25,21.9487741917
7/2/2015 12:30,29.7790445697
7/2/2015 12:35,29.3334430783
7/2/2015 12:40,26.7016567054
7/2/2015 12:45,27.8255695014
