yyyy-mm-dd HH:MM:SS, Actual, Fcst
2013-07-02 00:00:00,69.932,72.7
2013-07-02 00:00:30,69.5697717983,72.46
2013-07-02 00:10:00,69.2157773534,72.211
2013-07-02 00:10:30,68.2093096551,71.97
2013-07-02 00:20:00,67.354546154,71.721
2013-07-02 00:20:30,65.4693717631,71.48
2013-07-02 00:30:00,61.9184361484,71.232
2013-07-02 00:30:30,57.005616411,70.99
2013-07-02 00:40:00,60.4406681639,70.743
2013-07-02 00:40:30,58.7228427542,70.5
2013-07-02 00:50:00,58.480578395,70.253
2013-07-02 00:50:30,56.6854504961,70.01
2013-07-02 01:00:00,56.6748989535,69.764
2013-07-02 01:00:30,53.7960625689,69.3
2013-07-02 01:10:00,52.81009774,68.833
2013-07-02 01:10:30,55.0393612327,68.37
2013-07-02 01:20:00,53.1963690722,67.902
2013-07-02 01:20:30,50.4575999168,67.44
2013-07-02 01:30:00,52.0642587136,66.971
2013-07-02 01:30:30,50.7634356104,66.51
2013-07-02 01:40:00,49.2508596538,66.04
2013-07-02 01:40:30,47.7127350156,65.57
2013-07-02 01:50:00,46.5470919202,65.109
2013-07-02 01:50:30,44.4540566862,64.64
2013-07-02 02:00:00,44.5770325032,64.178
2013-07-02 02:00:30,43.8745177366,63.67
2013-07-02 02:10:00,42.372742698,63.165
2013-07-02 02:10:30,43.4406573756,62.66
2013-07-02 02:20:00,43.9936799505,62.153
2013-07-02 02:20:30,43.1012389841,61.65
2013-07-02 02:30:00,44.3672081801,61.141
2013-07-02 02:30:30,43.7296851767,60.63
2013-07-02 02:40:00,43.6688885557,60.128
2013-07-02 02:40:30,44.3752975574,59.62
2013-07-02 02:50:00,44.8914893165,59.115
2013-07-02 02:50:30,42.7485808056,58.61
2013-07-02 03:00:00,44.4672181294,58.103
2013-07-02 03:00:30,45.7114212816,57.88
2013-07-02 03:10:00,47.3310495011,57.661
2013-07-02 03:10:30,48.2411074065,57.44
2013-07-02 03:20:00,47.7353955484,57.219
2013-07-02 03:20:30,46.4495345167,57.0
2013-07-02 03:30:00,45.2724746914,56.777
2013-07-02 03:30:30,48.9655211902,56.56
2013-07-02 03:40:00,50.2750240761,56.335
2013-07-02 03:40:30,48.2703878908,56.11
2013-07-02 03:50:00,46.2156634332,55.893
2013-07-02 03:50:30,41.9963805308,55.67
2013-07-02 04:00:00,40.6241357659,55.451
2013-07-02 04:00:30,43.616295145,55.24
2013-07-02 04:10:00,46.285574356,55.023
2013-07-02 04:10:30,46.4220985255,54.81
2013-07-02 04:20:00,45.1934580677,54.594
2013-07-02 04:20:30,45.7623902528,54.38
2013-07-02 04:30:00,46.7334991926,54.166
2013-07-02 04:30:30,47.0453281959,53.95
2013-07-02 04:40:00,48.547547993,53.738
2013-07-02 04:40:30,47.0571153253,53.52
2013-07-02 04:50:00,47.9835089598,53.309
2013-07-02 04:50:30,46.4958475344,53.1
2013-07-02 05:00:00,43.5283126691,52.881
2013-07-02 05:00:30,41.9874639703,52.73
2013-07-02 05:10:00,41.6013104907,52.584
2013-07-02 05:10:30,41.4552218444,52.44
2013-07-02 05:20:00,41.8353111363,52.286
2013-07-02 05:20:30,42.7178844119,52.14
2013-07-02 05:30:00,42.5193606198,51.989
2013-07-02 05:30:30,44.3161659405,51.84
2013-07-02 05:40:00,43.7535573176,51.692
2013-07-02 05:40:30,41.7175752067,51.54
2013-07-02 05:50:00,43.1273865339,51.394
2013-07-02 05:50:30,40.7730139673,51.25
2013-07-02 06:00:00,41.4506841936,51.097
2013-07-02 06:00:30,40.1035037422,50.84
2013-07-02 06:10:00,41.3854818469,50.574
2013-07-02 06:10:30,41.3238898632,50.31
2013-07-02 06:20:00,41.9685233412,50.052
