yyyy-mm-dd HH:MM:SS, Actual, Fcst
2013-10-02 00:00:00,167.321,148.105
2013-10-02 00:00:30,170.715,145.75
2013-10-02 00:10:00,174.281,143.386
2013-10-02 00:10:30,175.175,141.03
2013-10-02 00:20:00,149.82,138.667
2013-10-02 00:20:30,180.886,136.31
2013-10-02 00:30:00,162.95,133.948
2013-10-02 00:30:30,151.868,131.59
2013-10-02 00:40:00,187.819,129.23
2013-10-02 00:40:30,187.33,126.87
2013-10-02 00:50:00,180.07,124.511
2013-10-02 00:50:30,166.855,122.15
2013-10-02 01:00:00,131.35,119.792
2013-10-02 01:00:30,141.562,118.93
2013-10-02 01:10:00,122.539,118.076
2013-10-02 01:10:30,136.176,117.22
2013-10-02 01:20:00,153.69,116.36
2013-10-02 01:20:30,140.089,115.5
2013-10-02 01:30:00,139.1,114.644
2013-10-02 01:30:30,152.244,113.79
2013-10-02 01:40:00,121.42,112.928
2013-10-02 01:40:30,144.548,112.07
2013-10-02 01:50:00,142.813,111.212
2013-10-02 01:50:30,136.229,110.35
2013-10-02 02:00:00,122.83,109.496
2013-10-02 02:00:30,124.496,112.4
2013-10-02 02:10:00,114.01,115.305
2013-10-02 02:10:30,144.838,118.21
2013-10-02 02:20:00,176.551,121.114
2013-10-02 02:20:30,199.714,124.02
2013-10-02 02:30:00,187.009,126.922
2013-10-02 02:30:30,187.602,129.83
2013-10-02 02:40:00,210.652,132.731
2013-10-02 02:40:30,191.557,135.64
2013-10-02 02:50:00,182.326,138.54
2013-10-02 02:50:30,183.37,141.44
2013-10-02 03:00:00,159.07,144.349
2013-10-02 03:00:30,160.366,146.41
2013-10-02 03:10:00,178.163,148.473
2013-10-02 03:10:30,174.066,150.53
2013-10-02 03:20:00,167.419,152.596
2013-10-02 03:20:30,194.006,154.66
2013-10-02 03:30:00,182.701,156.72
2013-10-02 03:30:30,164.521,158.78
2013-10-02 03:40:00,177.085,160.844
2013-10-02 03:40:30,210.642,162.91
2013-10-02 03:50:00,233.08,164.967
2013-10-02 03:50:30,256.815,167.03
2013-10-02 04:00:00,256.35,169.091
2013-10-02 04:00:30,238.759,167.09
2013-10-02 04:10:00,257.52,165.09
2013-10-02 04:10:30,260.322,163.09
2013-10-02 04:20:00,375.758,161.089
2013-10-02 04:20:30,285.086,159.09
2013-10-02 04:30:00,258.66,157.088
2013-10-02 04:30:30,315.398,155.09
2013-10-02 04:40:00,272.911,153.087
2013-10-02 04:40:30,256.517,151.09
2013-10-02 04:50:00,247.79,149.086
2013-10-02 04:50:30,293.416,147.09
2013-10-02 05:00:00,288.103,145.085
2013-10-02 05:00:30,296.785,141.62
2013-10-02 05:10:00,293.94,138.165
2013-10-02 05:10:30,285.659,134.7
2013-10-02 05:20:00,280.83,131.244
2013-10-02 05:20:30,224.986,127.78
2013-10-02 05:30:00,210.489,124.324
2013-10-02 05:30:30,174.922,120.86
2013-10-02 05:40:00,194.72,117.404
2013-10-02 05:40:30,183.844,113.94
2013-10-02 05:50:00,190.398,110.483
2013-10-02 05:50:30,172.043,107.02
2013-10-02 06:00:00,188.28,103.563
2013-10-02 06:00:30,168.993,99.75
2013-10-02 06:10:00,142.88,95.931
2013-10-02 06:10:30,144.55,92.12
2013-10-02 06:20:00,158.34,88.3
2013-10-02 06:20:30,145.19,84.48
2013-10-02 06:30:00,158.45,80.668
2013-10-02 06:30:30,152.302,76.85
2013-10-02 06:40:00,134.264,73.036
2013-10-02 06:40:30,135.396,69.22
2013-10-02 06:50:00,127.24,65.405
2013-10-02 06:50:30,159.804,61.59
2013-10-02 07:00:00,230.6,57.773
2013-10-02 07:00:30,367.542,55.14
2013-10-02 07:10:00,178.99,52.513
2013-10-02 07:10:30,185.59,49.88
2013-10-02 07:20:00,199.402,47.252
2013-10-02 07:20:30,187.751,44.62
2013-10-02 07:30:00,134.6,41.992
2013-10-02 07:30:30,129.162,39.36
2013-10-02 07:40:00,128.382,36.732
2013-10-02 07:40:30,123.902,34.1
2013-10-02 07:50:00,100.16,31.471
2013-10-02 07:50:30,105.067,28.84
2013-10-02 08:00:00,75.97,26.211
2013-10-02 08:00:30,104.274,24.8
2013-10-02 08:10:00,82.18,23.399
2013-10-02 08:10:30,79.024,21.99
2013-10-02 08:20:00,70.6,20.586
2013-10-02 08:20:30,77.036,19.18
2013-10-02 08:30:00,102.73,17.774
2013-10-02 08:30:30,68.286,16.37
2013-10-02 08:40:00,83.13,14.962
2013-10-02 08:40:30,100.972,13.56
2013-10-02 08:50:00,81.12,12.149
2013-10-02 08:50:30,71.679,10.74
2013-10-02 09:00:00,67.63,9.337
2013-10-02 09:00:30,74.015,8.58
2013-10-02 09:10:00,64.48,7.819
2013-10-02 09:10:30,93.635,7.06
2013-10-02 09:20:00,55.29,6.3
2013-10-02 09:20:30,78.486,5.54
2013-10-02 09:30:00,84.65,4.782
2013-10-02 09:30:30,95.442,4.02
2013-10-02 09:40:00,52.945,3.264
2013-10-02 09:40:30,84.624,2.5
2013-10-02 09:50:00,71.943,1.745
2013-10-02 09:50:30,101.794,0.99
2013-10-02 10:00:00,93.71,0.227
2013-10-02 10:00:30,47.318,0.23
2013-10-02 10:10:00,61.317,0.23
2013-10-02 10:10:30,53.745,0.23
2013-10-02 10:20:00,93.71,0.232
2013-10-02 10:20:30,60.493,0.23
2013-10-02 10:30:00,60.42,0.235
2013-10-02 10:30:30,68.165,0.24
2013-10-02 10:40:00,52.1,0.238
2013-10-02 10:40:30,95.365,0.24
2013-10-02 10:50:00,87.76,0.24
2013-10-02 10:50:30,48.97,0.24
2013-10-02 11:00:00,95.472,0.243
2013-10-02 11:00:30,144.223,0.24
2013-10-02 11:10:00,107.81,0.246
2013-10-02 11:10:30,182.536,0.25
2013-10-02 11:20:00,122.18,0.249
