yyyy-mm-dd HH:MM:SS, Actual, Fcst
2013-01-02 00:00:00,64.342,41.634
2013-01-02 00:00:30,67.4,39.48
2013-01-02 00:10:00,70.457,37.316
2013-01-02 00:10:30,77.61,35.16
2013-01-02 00:20:00,84.76,32.998
2013-01-02 00:20:30,77.46,30.84
2013-01-02 00:30:00,70.166,28.68
2013-01-02 00:30:30,69.91,26.52
2013-01-02 00:40:00,69.647,24.361
2013-01-02 00:40:30,70.49,22.2
2013-01-02 00:50:00,71.335,20.043
2013-01-02 00:50:30,77.92,17.88
2013-01-02 01:00:00,84.513,15.725
2013-01-02 01:00:30,83.69,15.44
2013-01-02 01:10:00,82.874,15.156
2013-01-02 01:10:30,93.17,14.87
2013-01-02 01:20:00,103.469,14.588
2013-01-02 01:20:30,106.92,14.3
2013-01-02 01:30:00,110.379,14.02
2013-01-02 01:30:30,111.77,13.74
2013-01-02 01:40:00,113.154,13.451
2013-01-02 01:40:30,117.09,13.17
2013-01-02 01:50:00,121.026,12.883
2013-01-02 01:50:30,119.03,12.6
2013-01-02 02:00:00,117.043,12.314
2013-01-02 02:00:30,126.43,12.32
2013-01-02 02:10:00,135.82,12.332
2013-01-02 02:10:30,139.1,12.34
2013-01-02 02:20:00,142.388,12.35
2013-01-02 02:20:30,139.73,12.36
2013-01-02 02:30:00,137.076,12.368
2013-01-02 02:30:30,132.48,12.38
2013-01-02 02:40:00,127.885,12.386
2013-01-02 02:40:30,120.13,12.4
2013-01-02 02:50:00,112.383,12.404
2013-01-02 02:50:30,100.57,12.41
2013-01-02 03:00:00,88.752,12.422
2013-01-02 03:00:30,93.18,12.22
2013-01-02 03:10:00,97.601,12.013
2013-01-02 03:10:30,91.22,11.81
2013-01-02 03:20:00,84.844,11.605
2013-01-02 03:20:30,77.84,11.4
2013-01-02 03:30:00,70.832,11.196
2013-01-02 03:30:30,58.41,10.99
2013-01-02 03:40:00,45.988,10.787
2013-01-02 03:40:30,43.84,10.58
2013-01-02 03:50:00,41.682,10.379
2013-01-02 03:50:30,45.06,10.17
2013-01-02 04:00:00,48.443,9.97
2013-01-02 04:00:30,41.84,9.7
2013-01-02 04:10:00,35.237,9.439
2013-01-02 04:10:30,32.21,9.17
2013-01-02 04:20:00,29.191,8.907
2013-01-02 04:20:30,30.71,8.64
2013-01-02 04:30:00,32.226,8.376
2013-01-02 04:30:30,33.39,8.11
2013-01-02 04:40:00,34.548,7.844
2013-01-02 04:40:30,34.5,7.58
2013-01-02 04:50:00,34.447,7.312
2013-01-02 04:50:30,33.82,7.05
2013-01-02 05:00:00,33.192,6.781
2013-01-02 05:00:30,33.19,6.55
2013-01-02 05:10:00,33.187,6.327
2013-01-02 05:10:30,30.64,6.1
2013-01-02 05:20:00,28.1,5.872
2013-01-02 05:20:30,24.43,5.64
2013-01-02 05:30:00,20.758,5.418
2013-01-02 05:30:30,19.3,5.19
2013-01-02 05:40:00,17.842,4.964
2013-01-02 05:40:30,17.63,4.74
2013-01-02 05:50:00,17.427,4.509
2013-01-02 05:50:30,18.87,4.28
2013-01-02 06:00:00,20.317,4.055
2013-01-02 06:00:30,20.35,4.18
2013-01-02 06:10:00,20.38,4.302
2013-01-02 06:10:30,17.3,4.43
2013-01-02 06:20:00,14.229,4.549
2013-01-02 06:20:30,11.16,4.67
2013-01-02 06:30:00,8.086,4.795
2013-01-02 06:30:30,7.6,4.92
2013-01-02 06:40:00,7.109,5.042
2013-01-02 06:40:30,4.16,5.17
2013-01-02 06:50:00,1.206,5.289
2013-01-02 06:50:30,0.6,5.41
2013-01-02 07:00:00,0.0,5.536
2013-01-02 07:00:30,0.0,5.69
2013-01-02 07:10:00,0.0,5.848
2013-01-02 07:10:30,0.0,6.0
2013-01-02 07:20:00,0.0,6.159
2013-01-02 07:20:30,0.55,6.31
2013-01-02 07:30:00,1.107,6.47
2013-01-02 07:30:30,2.52,6.63
2013-01-02 07:40:00,3.934,6.782
2013-01-02 07:40:30,4.0,6.94
2013-01-02 07:50:00,4.065,7.094
2013-01-02 07:50:30,3.26,7.25
2013-01-02 08:00:00,2.459,7.405
2013-01-02 08:00:30,1.43,7.69
2013-01-02 08:10:00,0.402,7.971
2013-01-02 08:10:30,0.28,8.25
2013-01-02 08:20:00,0.164,8.537
2013-01-02 08:20:30,0.08,8.82
2013-01-02 08:30:00,0.0,9.103
2013-01-02 08:30:30,0.0,9.39
2013-01-02 08:40:00,0.0,9.669
2013-01-02 08:40:30,0.0,9.95
2013-01-02 08:50:00,0.0,10.235
2013-01-02 08:50:30,0.0,10.52
2013-01-02 09:00:00,0.0,10.801
2013-01-02 09:00:30,0.0,11.34
2013-01-02 09:10:00,0.0,11.884
2013-01-02 09:10:30,0.0,12.43
2013-01-02 09:20:00,0.0,12.967
2013-01-02 09:20:30,0.0,13.51
2013-01-02 09:30:00,0.0,14.05
2013-01-02 09:30:30,0.0,14.59
2013-01-02 09:40:00,0.0,15.134
2013-01-02 09:40:30,0.0,15.68
2013-01-02 09:50:00,0.0,16.217
2013-01-02 09:50:30,0.06,16.76
2013-01-02 10:00:00,0.128,17.3
2013-01-02 10:00:30,2.09,17.58
2013-01-02 10:10:00,4.048,17.864
2013-01-02 10:10:30,3.36,18.15
2013-01-02 10:20:00,2.681,18.427
2013-01-02 10:20:30,1.34,18.71
2013-01-02 10:30:00,0.0,18.991
2013-01-02 10:30:30,0.0,19.27
2013-01-02 10:40:00,0.0,19.554
2013-01-02 10:40:30,0.0,19.84
2013-01-02 10:50:00,0.0,20.117
2013-01-02 10:50:30,0.0,20.4
2013-01-02 11:00:00,0.0,20.681
2013-01-02 11:00:30,0.0,21.07
2013-01-02 11:10:00,0.0,21.464
2013-01-02 11:10:30,0.0,21.86
2013-01-02 11:20:00,0.0,22.247
2013-01-02 11:20:30,0.0,22.64
2013-01-02 11:30:00,0.0,23.03
2013-01-02 11:30:30,0.0,23.42
2013-01-02 11:40:00,0.0,23.813
2013-01-02 11:40:30,0.0,24.2
2013-01-02 11:50:00,0.0,24.596
2013-01-02 11:50:30,0.36,24.99
2013-01-02 12:00:00,0.719,25.379
2013-01-02 12:00:30,2.2,26.45
2013-01-02 12:10:00,3.676,27.515
2013-01-02 12:10:30,2.2,28.58
2013-01-02 12:20:00,0.731,29.651
2013-01-02 12:20:30,4.21,30.72
2013-01-02 12:30:00,7.697,31.787
2013-01-02 12:30:30,4.8,32.85
2013-01-02 12:40:00,1.903,33.922
2013-01-02 12:40:30,2.89,34.99
2013-01-02 12:50:00,3.883,36.058
2013-01-02 12:50:30,6.09,37.13
2013-01-02 13:00:00,8.296,38.194
2013-01-02 13:00:30,9.66,39.64
2013-01-02 13:10:00,11.027,41.09
2013-01-02 13:10:30,11.59,42.54
2013-01-02 13:20:00,12.147,43.987
2013-01-02 13:20:30,14.41,45.44
2013-01-02 13:30:00,16.673,46.883
2013-01-02 13:30:30,12.85,48.33
2013-01-02 13:40:00,9.023,49.779
2013-01-02 13:40:30,6.2,51.23
2013-01-02 13:50:00,3.377,52.676
2013-01-02 13:50:30,5.43,54.12
2013-01-02 14:00:00,7.491,55.572
2013-01-02 14:00:30,10.02,58.06
2013-01-02 14:10:00,12.543,60.541
2013-01-02 14:10:30,14.12,63.02
2013-01-02 14:20:00,15.7,65.509
2013-01-02 14:20:30,18.54,67.99
2013-01-02 14:30:00,21.387,70.477
2013-01-02 14:30:30,21.49,72.96
2013-01-02 14:40:00,21.601,75.446
2013-01-02 14:40:30,19.71,77.93
2013-01-02 14:50:00,17.817,80.415
2013-01-02 14:50:30,22.33,82.9
2013-01-02 15:00:00,26.846,85.383
2013-01-02 15:00:30,29.77,89.71
2013-01-02 15:10:00,32.685,94.034
2013-01-02 15:10:30,41.46,98.36
2013-01-02 15:20:00,50.241,102.686
2013-01-02 15:20:30,58.05,107.01
2013-01-02 15:30:00,65.85,111.338
2013-01-02 15:30:30,68.66,115.66
2013-01-02 15:40:00,71.469,119.989
2013-01-02 15:40:30,81.34,124.32
2013-01-02 15:50:00,91.212,128.641
2013-01-02 15:50:30,92.54,132.97
2013-01-02 16:00:00,93.871,137.292
2013-01-02 16:00:30,98.81,142.41
2013-01-02 16:10:00,103.747,147.522
2013-01-02 16:10:30,108.17,152.64
2013-01-02 16:20:00,112.588,157.752
2013-01-02 16:20:30,118.28,162.87
2013-01-02 16:30:00,123.963,167.982
2013-01-02 16:30:30,125.63,173.1
2013-01-02 16:40:00,127.288,178.212
2013-01-02 16:40:30,127.84,183.33
2013-01-02 16:50:00,128.395,188.442
2013-01-02 16:50:30,132.04,193.56
2013-01-02 17:00:00,135.688,198.672
2013-01-02 17:00:30,146.11,202.66
2013-01-02 17:10:00,156.53,206.645
2013-01-02 17:10:30,161.83,210.63
2013-01-02 17:20:00,167.124,214.618
2013-01-02 17:20:30,172.24,218.6
2013-01-02 17:30:00,177.346,222.59
2013-01-02 17:30:30,180.94,226.58
2013-01-02 17:40:00,184.535,230.563
2013-01-02 17:40:30,197.96,234.55
2013-01-02 17:50:00,211.377,238.536
2013-01-02 17:50:30,225.05,242.52
2013-01-02 18:00:00,238.729,246.509
2013-01-02 18:00:30,237.32,248.32
2013-01-02 18:10:00,235.901,250.137
2013-01-02 18:10:30,229.19,251.95
