yyyy-mm-dd HH:MM:SS, Actual, Fcst
2013-04-02 00:00:00,14.129,17.989
2013-04-02 00:00:30,17.419,17.91
2013-04-02 00:10:00,7.04,17.84
2013-04-02 00:10:30,0.0,17.77
2013-04-02 00:20:00,9.5,17.692
2013-04-02 00:20:30,0.0,17.62
2013-04-02 00:30:00,6.354,17.544
2013-04-02 00:30:30,2.044,17.47
2013-04-02 00:40:00,0.0,17.395
2013-04-02 00:40:30,0.0,17.32
2013-04-02 00:50:00,11.2,17.246
2013-04-02 00:50:30,11.856,17.17
2013-04-02 01:00:00,20.33,17.098
2013-04-02 01:00:30,18.003,16.99
2013-04-02 01:10:00,18.999,16.873
2013-04-02 01:10:30,18.838,16.76
2013-04-02 01:20:00,21.973,16.649
2013-04-02 01:20:30,22.339,16.54
2013-04-02 01:30:00,21.67,16.424
2013-04-02 01:30:30,22.717,16.31
2013-04-02 01:40:00,23.317,16.199
2013-04-02 01:40:30,20.744,16.09
2013-04-02 01:50:00,21.29,15.975
2013-04-02 01:50:30,20.595,15.86
2013-04-02 02:00:00,19.41,15.75
2013-04-02 02:00:30,17.36,15.65
2013-04-02 02:10:00,15.68,15.549
2013-04-02 02:10:30,18.519,15.45
2013-04-02 02:20:00,19.53,15.348
2013-04-02 02:20:30,22.002,15.25
2013-04-02 02:30:00,23.0,15.148
2013-04-02 02:30:30,22.458,15.05
2013-04-02 02:40:00,19.515,14.947
2013-04-02 02:40:30,19.795,14.85
2013-04-02 02:50:00,20.17,14.746
2013-04-02 02:50:30,18.891,14.65
2013-04-02 03:00:00,18.908,14.545
2013-04-02 03:00:30,25.495,14.44
2013-04-02 03:10:00,27.39,14.343
2013-04-02 03:10:30,24.518,14.24
2013-04-02 03:20:00,22.21,14.14
2013-04-02 03:20:30,20.803,14.04
2013-04-02 03:30:00,19.375,13.938
2013-04-02 03:30:30,17.938,13.84
2013-04-02 03:40:00,19.333,13.736
2013-04-02 03:40:30,17.506,13.63
2013-04-02 03:50:00,17.038,13.533
2013-04-02 03:50:30,13.906,13.43
2013-04-02 04:00:00,14.55,13.331
2013-04-02 04:00:30,14.364,13.2
2013-04-02 04:10:00,17.488,13.079
2013-04-02 04:10:30,17.619,12.95
2013-04-02 04:20:00,19.877,12.828
2013-04-02 04:20:30,18.168,12.7
2013-04-02 04:30:00,17.77,12.576
2013-04-02 04:30:30,20.931,12.45
2013-04-02 04:40:00,31.87,12.325
2013-04-02 04:40:30,30.325,12.2
2013-04-02 04:50:00,20.65,12.073
2013-04-02 04:50:30,22.586,11.95
2013-04-02 05:00:00,20.35,11.822
2013-04-02 05:00:30,22.702,11.68
2013-04-02 05:10:00,27.43,11.547
2013-04-02 05:10:30,26.139,11.41
2013-04-02 05:20:00,26.86,11.271
2013-04-02 05:20:30,24.541,11.13
2013-04-02 05:30:00,24.38,10.996
2013-04-02 05:30:30,27.356,10.86
2013-04-02 05:40:00,24.39,10.721
2013-04-02 05:40:30,21.568,10.58
2013-04-02 05:50:00,26.76,10.445
2013-04-02 05:50:30,20.035,10.31
2013-04-02 06:00:00,19.77,10.17
2013-04-02 06:00:30,22.589,10.01
2013-04-02 06:10:00,26.82,9.855
2013-04-02 06:10:30,19.62,9.7
2013-04-02 06:20:00,18.94,9.541
2013-04-02 06:20:30,19.405,9.38
2013-04-02 06:30:00,22.44,9.226
2013-04-02 06:30:30,19.466,9.07
2013-04-02 06:40:00,22.939,8.911
2013-04-02 06:40:30,20.612,8.75
2013-04-02 06:50:00,22.39,8.597
2013-04-02 06:50:30,22.724,8.44
2013-04-02 07:00:00,17.935,8.282
2013-04-02 07:00:30,18.462,8.05
2013-04-02 07:10:00,17.03,7.827
2013-04-02 07:10:30,14.179,7.6
2013-04-02 07:20:00,12.84,7.373
2013-04-02 07:20:30,14.043,7.15
2013-04-02 07:30:00,11.86,6.918
2013-04-02 07:30:30,14.438,6.69
2013-04-02 07:40:00,13.15,6.464
2013-04-02 07:40:30,10.414,6.24
2013-04-02 07:50:00,4.082,6.009
2013-04-02 07:50:30,4.875,5.78
2013-04-02 08:00:00,3.17,5.555
2013-04-02 08:00:30,2.905,5.3
2013-04-02 08:10:00,4.78,5.052
2013-04-02 08:10:30,3.442,4.8
