yyyy-mm-dd HH:MM:SS, Actual, Fcst
2013-04-02 00:00:00,309.554,169.853
2013-04-02 00:00:30,123.737,173.74
2013-04-02 00:10:00,178.413,177.636
2013-04-02 00:10:30,214.824,181.53
2013-04-02 00:20:00,97.72,185.42
2013-04-02 00:20:30,44.378,189.31
2013-04-02 00:30:00,94.741,193.203
2013-04-02 00:30:30,230.37,197.09
2013-04-02 00:40:00,170.016,200.986
2013-04-02 00:40:30,12.74,204.88
2013-04-02 00:50:00,280.31,208.77
2013-04-02 00:50:30,229.018,212.66
2013-04-02 01:00:00,285.671,216.553
2013-04-02 01:00:30,327.704,216.57
2013-04-02 01:10:00,270.75,216.59
2013-04-02 01:10:30,308.42,216.61
2013-04-02 01:20:00,148.207,216.627
2013-04-02 01:20:30,37.94,216.65
2013-04-02 01:30:00,122.344,216.664
2013-04-02 01:30:30,175.39,216.68
2013-04-02 01:40:00,358.336,216.701
2013-04-02 01:40:30,216.06,216.72
2013-04-02 01:50:00,233.378,216.738
2013-04-02 01:50:30,192.16,216.76
2013-04-02 02:00:00,270.395,216.775
2013-04-02 02:00:30,309.774,215.47
2013-04-02 02:10:00,227.565,214.174
2013-04-02 02:10:30,150.372,212.87
2013-04-02 02:20:00,243.603,211.573
2013-04-02 02:20:30,197.971,210.27
2013-04-02 02:30:00,8.149,208.971
2013-04-02 02:30:30,346.28,207.67
2013-04-02 02:40:00,386.87,206.37
2013-04-02 02:40:30,127.94,205.07
2013-04-02 02:50:00,195.671,203.769
2013-04-02 02:50:30,320.097,202.47
2013-04-02 03:00:00,57.846,201.168
2013-04-02 03:00:30,124.002,199.0
2013-04-02 03:10:00,179.83,196.84
2013-04-02 03:10:30,196.253,194.68
2013-04-02 03:20:00,226.881,192.511
2013-04-02 03:20:30,346.25,190.35
2013-04-02 03:30:00,302.997,188.183
2013-04-02 03:30:30,259.08,186.02
2013-04-02 03:40:00,159.575,183.854
2013-04-02 03:40:30,278.55,181.69
2013-04-02 03:50:00,138.89,179.525
2013-04-02 03:50:30,212.261,177.36
2013-04-02 04:00:00,141.187,175.197
2013-04-02 04:00:30,105.88,172.19
2013-04-02 04:10:00,160.234,169.175
2013-04-02 04:10:30,159.346,166.16
2013-04-02 04:20:00,133.536,163.153
2013-04-02 04:20:30,114.935,160.14
2013-04-02 04:30:00,97.932,157.132
2013-04-02 04:30:30,224.08,154.12
2013-04-02 04:40:00,207.935,151.11
2013-04-02 04:40:30,0.0,148.1
2013-04-02 04:50:00,219.048,145.088
2013-04-02 04:50:30,140.507,142.08
2013-04-02 05:00:00,44.167,139.066
2013-04-02 05:00:30,57.593,136.83
2013-04-02 05:10:00,173.275,134.597
2013-04-02 05:10:30,0.0,132.36
2013-04-02 05:20:00,344.197,130.127
2013-04-02 05:20:30,156.481,127.89
2013-04-02 05:30:00,242.558,125.658
2013-04-02 05:30:30,116.39,123.42
2013-04-02 05:40:00,0.0,121.189
2013-04-02 05:40:30,128.97,118.95
2013-04-02 05:50:00,112.609,116.719
2013-04-02 05:50:30,126.32,114.48
2013-04-02 06:00:00,86.454,112.25
2013-04-02 06:00:30,39.739,110.45
2013-04-02 06:10:00,148.517,108.657
2013-04-02 06:10:30,125.364,106.86
2013-04-02 06:20:00,184.894,105.063
2013-04-02 06:20:30,259.29,103.27
2013-04-02 06:30:00,93.849,101.47
2013-04-02 06:30:30,338.011,99.67
2013-04-02 06:40:00,98.172,97.877
2013-04-02 06:40:30,218.428,96.08
2013-04-02 06:50:00,331.895,94.283
2013-04-02 06:50:30,92.047,92.49
2013-04-02 07:00:00,113.498,90.69
2013-04-02 07:00:30,27.34,87.51
2013-04-02 07:10:00,34.026,84.336
2013-04-02 07:10:30,22.41,81.16
2013-04-02 07:20:00,254.37,77.983
2013-04-02 07:20:30,140.751,74.81
2013-04-02 07:30:00,61.644,71.629
2013-04-02 07:30:30,115.709,68.45
2013-04-02 07:40:00,239.075,65.275
2013-04-02 07:40:30,0.0,62.1
2013-04-02 07:50:00,141.732,58.922
2013-04-02 07:50:30,94.099,55.74
