yyyy-mm-dd HH:MM:SS, Actual, Fcst
2013-10-02 00:00:00,12.835,0.79
2013-10-02 00:00:30,12.76,0.74
2013-10-02 00:10:00,12.689,0.686
2013-10-02 00:10:30,12.59,0.63
2013-10-02 00:20:00,12.494,0.581
2013-10-02 00:20:30,12.34,0.53
2013-10-02 00:30:00,12.194,0.477
2013-10-02 00:30:30,11.77,0.42
2013-10-02 00:40:00,11.339,0.373
2013-10-02 00:40:30,11.26,0.32
2013-10-02 00:50:00,11.191,0.268
2013-10-02 00:50:30,11.21,0.22
2013-10-02 01:00:00,11.226,0.164
2013-10-02 01:00:30,9.4,0.18
2013-10-02 01:10:00,7.564,0.191
2013-10-02 01:10:30,7.09,0.2
2013-10-02 01:20:00,6.607,0.219
2013-10-02 01:20:30,7.12,0.23
2013-10-02 01:30:00,7.623,0.246
2013-10-02 01:30:30,7.64,0.26
2013-10-02 01:40:00,7.663,0.273
2013-10-02 01:40:30,6.78,0.29
2013-10-02 01:50:00,5.896,0.301
2013-10-02 01:50:30,5.39,0.31
2013-10-02 02:00:00,4.887,0.328
2013-10-02 02:00:30,5.41,0.36
2013-10-02 02:10:00,5.926,0.394
2013-10-02 02:10:30,6.59,0.43
2013-10-02 02:20:00,7.26,0.46
2013-10-02 02:20:30,8.15,0.49
2013-10-02 02:30:00,9.039,0.526
2013-10-02 02:30:30,10.18,0.56
2013-10-02 02:40:00,11.323,0.593
2013-10-02 02:40:30,12.56,0.63
2013-10-02 02:50:00,13.804,0.659
2013-10-02 02:50:30,13.6,0.69
2013-10-02 03:00:00,13.395,0.725
2013-10-02 03:00:30,13.5,0.78
2013-10-02 03:10:00,13.597,0.832
2013-10-02 03:10:30,13.22,0.89
2013-10-02 03:20:00,12.848,0.939
2013-10-02 03:20:30,12.2,0.99
2013-10-02 03:30:00,11.545,1.046
2013-10-02 03:30:30,11.33,1.1
2013-10-02 03:40:00,11.122,1.153
2013-10-02 03:40:30,9.96,1.21
2013-10-02 03:50:00,8.788,1.26
2013-10-02 03:50:30,7.99,1.31
2013-10-02 04:00:00,7.191,1.367
2013-10-02 04:00:30,6.38,1.47
2013-10-02 04:10:00,5.572,1.565
2013-10-02 04:10:30,5.04,1.66
2013-10-02 04:20:00,4.517,1.762
2013-10-02 04:20:30,3.86,1.86
2013-10-02 04:30:00,3.198,1.96
2013-10-02 04:30:30,2.53,2.06
2013-10-02 04:40:00,1.853,2.158
2013-10-02 04:40:30,1.77,2.26
2013-10-02 04:50:00,1.685,2.355
2013-10-02 04:50:30,1.99,2.45
2013-10-02 05:00:00,2.295,2.553
2013-10-02 05:00:30,2.37,2.61
2013-10-02 05:10:00,2.446,2.669
2013-10-02 05:10:30,2.3,2.73
2013-10-02 05:20:00,2.157,2.786
2013-10-02 05:20:30,2.01,2.84
2013-10-02 05:30:00,1.855,2.902
2013-10-02 05:30:30,1.6,2.96
2013-10-02 05:40:00,1.336,3.019
2013-10-02 05:40:30,1.48,3.08
2013-10-02 05:50:00,1.633,3.135
2013-10-02 05:50:30,1.97,3.19
2013-10-02 06:00:00,2.303,3.252
2013-10-02 06:00:30,3.19,3.34
2013-10-02 06:10:00,4.079,3.42
2013-10-02 06:10:30,5.0,3.5
2013-10-02 06:20:00,5.923,3.587
2013-10-02 06:20:30,6.55,3.67
2013-10-02 06:30:00,7.175,3.755
2013-10-02 06:30:30,7.28,3.84
2013-10-02 06:40:00,7.381,3.923
2013-10-02 06:40:30,7.24,4.01
2013-10-02 06:50:00,7.097,4.09
2013-10-02 06:50:30,8.18,4.17
2013-10-02 07:00:00,9.258,4.258
2013-10-02 07:00:30,10.08,4.34
2013-10-02 07:10:00,10.901,4.419
2013-10-02 07:10:30,11.12,4.5
2013-10-02 07:20:00,11.341,4.58
2013-10-02 07:20:30,11.62,4.66
2013-10-02 07:30:00,11.902,4.742
2013-10-02 07:30:30,12.47,4.82
2013-10-02 07:40:00,13.044,4.903
2013-10-02 07:40:30,13.55,4.98
2013-10-02 07:50:00,14.061,5.064
2013-10-02 07:50:30,13.94,5.14
2013-10-02 08:00:00,13.812,5.225
2013-10-02 08:00:30,14.5,5.18
2013-10-02 08:10:00,15.19,5.141
2013-10-02 08:10:30,16.59,5.1
2013-10-02 08:20:00,17.981,5.057
2013-10-02 08:20:30,18.42,5.02
2013-10-02 08:30:00,18.85,4.973
2013-10-02 08:30:30,19.0,4.93
2013-10-02 08:40:00,19.149,4.888
2013-10-02 08:40:30,18.99,4.85
2013-10-02 08:50:00,18.827,4.804
2013-10-02 08:50:30,19.14,4.76
2013-10-02 09:00:00,19.449,4.72
2013-10-02 09:00:30,18.51,4.59
2013-10-02 09:10:00,17.565,4.452
2013-10-02 09:10:30,17.25,4.32
2013-10-02 09:20:00,16.942,4.184
2013-10-02 09:20:30,15.65,4.05
2013-10-02 09:30:00,14.354,3.917
2013-10-02 09:30:30,8.52,3.78
2013-10-02 09:40:00,2.679,3.649
2013-10-02 09:40:30,1.34,3.51
2013-10-02 09:50:00,0.0,3.381
2013-10-02 09:50:30,0.0,3.25
