yyyy-mm-dd HH:MM:SS,Actual,Fcst
2013-01-02 00:00:00,64.342,41.634
2013-01-02 00:10:00,70.457,37.316
2013-01-02 00:20:00,84.760,32.998
2013-01-02 00:30:00,70.166,28.680
2013-01-02 00:40:00,69.647,24.361
2013-01-02 00:50:00,71.335,20.043
2013-01-02 01:00:00,84.513,15.725
2013-01-02 01:10:00,82.874,15.156
2013-01-02 01:20:00,103.469,14.588
2013-01-02 01:30:00,110.379,14.020
2013-01-02 01:40:00,113.154,13.451
2013-01-02 01:50:00,121.026,12.883
2013-01-02 02:00:00,117.043,12.314
2013-01-02 02:10:00,135.820,12.332
2013-01-02 02:20:00,142.388,12.350
2013-01-02 02:30:00,137.076,12.368
2013-01-02 02:40:00,127.885,12.386
2013-01-02 02:50:00,112.383,12.404
2013-01-02 03:00:00,88.752,12.422
2013-01-02 03:10:00,97.601,12.013
2013-01-02 03:20:00,84.844,11.605
2013-01-02 03:30:00,70.832,11.196
2013-01-02 03:40:00,45.988,10.787
2013-01-02 03:50:00,41.682,10.379
2013-01-02 04:00:00,48.443,9.970
2013-01-02 04:10:00,35.237,9.439
2013-01-02 04:20:00,29.191,8.907
2013-01-02 04:30:00,32.226,8.376
2013-01-02 04:40:00,34.548,7.844
2013-01-02 04:50:00,34.447,7.312
2013-01-02 05:00:00,33.192,6.781
2013-01-02 05:10:00,33.187,6.327
2013-01-02 05:20:00,28.100,5.872
2013-01-02 05:30:00,20.758,5.418
2013-01-02 05:40:00,17.842,4.964
2013-01-02 05:50:00,17.427,4.509
2013-01-02 06:00:00,20.317,4.055
2013-01-02 06:10:00,20.380,4.302
2013-01-02 06:20:00,14.229,4.549
2013-01-02 06:30:00,8.086,4.795
2013-01-02 06:40:00,7.109,5.042
2013-01-02 06:50:00,1.206,5.289
2013-01-02 07:00:00,-0.554,5.536
2013-01-02 07:10:00,-1.474,5.848
2013-01-02 07:20:00,-1.354,6.159
2013-01-02 07:30:00,1.107,6.470
2013-01-02 07:40:00,3.934,6.782
2013-01-02 07:50:00,4.065,7.094
2013-01-02 08:00:00,2.459,7.405
2013-01-02 08:10:00,0.402,7.971
2013-01-02 08:20:00,0.164,8.537
2013-01-02 08:30:00,-0.554,9.103
2013-01-02 08:40:00,-1.419,9.669
2013-01-02 08:50:00,-3.262,10.235
2013-01-02 09:00:00,-2.678,10.801
2013-01-02 09:10:00,-3.035,11.884
2013-01-02 09:20:00,-2.073,12.967
2013-01-02 09:30:00,-0.756,14.050
2013-01-02 09:40:00,-0.920,15.134
2013-01-02 09:50:00,-1.254,16.217
2013-01-02 10:00:00,0.128,17.300
2013-01-02 10:10:00,4.048,17.864
2013-01-02 10:20:00,2.681,18.427
2013-01-02 10:30:00,-0.814,18.991
2013-01-02 10:40:00,-3.034,19.554
2013-01-02 10:50:00,-2.727,20.117
2013-01-02 11:00:00,-2.306,20.681
2013-01-02 11:10:00,-1.715,21.464
2013-01-02 11:20:00,-3.085,22.247
2013-01-02 11:30:00,-3.790,23.030
2013-01-02 11:40:00,-3.659,23.813
2013-01-02 11:50:00,-2.919,24.596
2013-01-02 12:00:00,0.719,25.379
2013-01-02 12:10:00,3.676,27.515
2013-01-02 12:20:00,0.731,29.651
2013-01-02 12:30:00,7.697,31.787
2013-01-02 12:40:00,1.903,33.922
2013-01-02 12:50:00,3.883,36.058
2013-01-02 13:00:00,8.296,38.194
2013-01-02 13:10:00,11.027,41.090
2013-01-02 13:20:00,12.147,43.987
2013-01-02 13:30:00,16.673,46.883
2013-01-02 13:40:00,9.023,49.779
2013-01-02 13:50:00,3.377,52.676
2013-01-02 14:00:00,7.491,55.572
2013-01-02 14:10:00,12.543,60.541
2013-01-02 14:20:00,15.700,65.509
2013-01-02 14:30:00,21.387,70.477
2013-01-02 14:40:00,21.601,75.446
2013-01-02 14:50:00,17.817,80.415
2013-01-02 15:00:00,26.846,85.383
2013-01-02 15:10:00,32.685,94.034
2013-01-02 15:20:00,50.241,102.686
2013-01-02 15:30:00,65.850,111.338
2013-01-02 15:40:00,71.469,119.989
2013-01-02 15:50:00,91.212,128.641
2013-01-02 16:00:00,93.871,137.292
2013-01-02 16:10:00,103.747,147.522
2013-01-02 16:20:00,112.588,157.752
2013-01-02 16:30:00,123.963,167.982
2013-01-02 16:40:00,127.288,178.212
2013-01-02 16:50:00,128.395,188.442
2013-01-02 17:00:00,135.688,198.672
2013-01-02 17:10:00,156.530,206.645
2013-01-02 17:20:00,167.124,214.618
2013-01-02 17:30:00,177.346,222.590
2013-01-02 17:40:00,184.535,230.563
2013-01-02 17:50:00,211.377,238.536
2013-01-02 18:00:00,238.729,246.509
2013-01-02 18:10:00,235.901,250.137
2013-01-02 18:20:00,222.473,253.766
2013-01-02 18:30:00,225.498,257.394
2013-01-02 18:40:00,230.481,261.023
2013-01-02 18:50:00,232.648,264.651
2013-01-02 19:00:00,230.002,268.280
2013-01-02 19:10:00,244.387,271.601
2013-01-02 19:20:00,262.072,274.922
2013-01-02 19:30:00,276.428,278.243
2013-01-02 19:40:00,283.725,281.565
2013-01-02 19:50:00,288.004,284.886
2013-01-02 20:00:00,294.272,288.207
2013-01-02 20:10:00,300.218,292.257
2013-01-02 20:20:00,334.920,296.307
2013-01-02 20:30:00,344.563,300.357
2013-01-02 20:40:00,337.789,304.408
2013-01-02 20:50:00,366.739,308.458
2013-01-02 21:00:00,387.631,312.508
2013-01-02 21:10:00,381.785,314.807
2013-01-02 21:20:00,382.775,317.107
2013-01-02 21:30:00,380.124,319.406
2013-01-02 21:40:00,406.200,321.705
2013-01-02 21:50:00,408.252,324.005
2013-01-02 22:00:00,401.072,326.304
2013-01-02 22:10:00,408.685,325.970
2013-01-02 22:20:00,424.913,325.637
2013-01-02 22:30:00,425.038,325.303
2013-01-02 22:40:00,421.697,324.970
2013-01-02 22:50:00,423.876,324.637
2013-01-02 23:00:00,421.519,324.303
2013-01-02 23:10:00,414.782,320.349
2013-01-02 23:20:00,405.338,316.396
2013-01-02 23:30:00,407.531,312.442
2013-01-02 23:40:00,410.389,308.489
2013-01-02 23:50:00,407.654,304.536
2013-01-03 00:00:00,407.086,300.582
2013-01-03 00:10:00,412.138,300.711
2013-01-03 00:20:00,427.348,300.839
2013-01-03 00:30:00,436.314,300.967
2013-01-03 00:40:00,453.441,301.096
2013-01-03 00:50:00,449.003,301.225
2013-01-03 01:00:00,436.502,301.353
2013-01-03 01:10:00,431.984,299.846
2013-01-03 01:20:00,421.537,298.340
2013-01-03 01:30:00,413.844,296.834
2013-01-03 01:40:00,409.505,295.327
2013-01-03 01:50:00,422.172,293.821
2013-01-03 02:00:00,420.845,292.314
2013-01-03 02:10:00,420.996,290.513
2013-01-03 02:20:00,413.270,288.712
2013-01-03 02:30:00,397.499,286.912
2013-01-03 02:40:00,391.617,285.111
2013-01-03 02:50:00,396.141,283.310
2013-01-03 03:00:00,390.366,281.509
2013-01-03 03:10:00,370.839,276.904
2013-01-03 03:20:00,349.828,272.299
2013-01-03 03:30:00,338.841,267.695
2013-01-03 03:40:00,333.751,263.090
2013-01-03 03:50:00,307.338,258.485
2013-01-03 04:00:00,278.363,253.880
2013-01-03 04:10:00,255.599,251.888
2013-01-03 04:20:00,241.391,249.896
2013-01-03 04:30:00,237.334,247.904
2013-01-03 04:40:00,241.314,245.911
2013-01-03 04:50:00,228.515,243.919
2013-01-03 05:00:00,224.750,241.927
2013-01-03 05:10:00,221.517,238.946
2013-01-03 05:20:00,200.713,235.965
2013-01-03 05:30:00,181.087,232.984
2013-01-03 05:40:00,159.212,230.003
2013-01-03 05:50:00,160.149,227.022
2013-01-03 06:00:00,163.210,224.041
2013-01-03 06:10:00,170.248,224.294
2013-01-03 06:20:00,172.456,224.548
2013-01-03 06:30:00,172.972,224.801
2013-01-03 06:40:00,159.715,225.054
2013-01-03 06:50:00,155.445,225.308
2013-01-03 07:00:00,154.031,225.561
2013-01-03 07:10:00,150.113,225.138
2013-01-03 07:20:00,143.322,224.716
2013-01-03 07:30:00,132.026,224.293
2013-01-03 07:40:00,129.092,223.870
2013-01-03 07:50:00,129.678,223.448
2013-01-03 08:00:00,128.399,223.025
2013-01-03 08:10:00,128.083,219.008
2013-01-03 08:20:00,121.018,214.992
2013-01-03 08:30:00,116.285,210.975
2013-01-03 08:40:00,121.933,206.958
2013-01-03 08:50:00,137.145,202.942
2013-01-03 09:00:00,168.359,198.925
2013-01-03 09:10:00,179.759,197.713
2013-01-03 09:20:00,175.017,196.501
2013-01-03 09:30:00,180.013,195.288
2013-01-03 09:40:00,176.578,194.076
2013-01-03 09:50:00,172.183,192.864
2013-01-03 10:00:00,174.214,191.652
2013-01-03 10:10:00,169.980,195.533
2013-01-03 10:20:00,150.819,199.415
2013-01-03 10:30:00,134.146,203.296
2013-01-03 10:40:00,126.455,207.177
2013-01-03 10:50:00,136.349,211.059
2013-01-03 11:00:00,125.174,214.940
2013-01-03 11:10:00,174.122,218.145
2013-01-03 11:20:00,200.455,221.351
2013-01-03 11:30:00,213.500,224.556
2013-01-03 11:40:00,231.171,227.761
2013-01-03 11:50:00,248.770,230.967
2013-01-03 12:00:00,247.333,234.172
2013-01-03 12:10:00,230.455,235.306
2013-01-03 12:20:00,215.327,236.441
2013-01-03 12:30:00,208.108,237.576
2013-01-03 12:40:00,212.613,238.710
2013-01-03 12:50:00,231.416,239.845
2013-01-03 13:00:00,252.728,240.979
2013-01-03 13:10:00,269.300,244.006
2013-01-03 13:20:00,287.254,247.033
2013-01-03 13:30:00,290.666,250.060
2013-01-03 13:40:00,286.592,253.088
2013-01-03 13:50:00,287.627,256.115
2013-01-03 14:00:00,289.179,259.142
2013-01-03 14:10:00,297.826,261.623
2013-01-03 14:20:00,299.701,264.105
2013-01-03 14:30:00,309.760,266.586
2013-01-03 14:40:00,328.535,269.067
2013-01-03 14:50:00,333.195,271.549
2013-01-03 15:00:00,339.362,274.030
2013-01-03 15:10:00,341.423,275.222
2013-01-03 15:20:00,324.133,276.415
2013-01-03 15:30:00,309.571,277.607
2013-01-03 15:40:00,295.313,278.800
2013-01-03 15:50:00,267.683,279.993
2013-01-03 16:00:00,241.711,281.185
2013-01-03 16:10:00,239.776,282.024
2013-01-03 16:20:00,257.120,282.862
2013-01-03 16:30:00,269.299,283.701
2013-01-03 16:40:00,270.656,284.540
2013-01-03 16:50:00,274.622,285.378
2013-01-03 17:00:00,282.246,286.217
2013-01-03 17:10:00,272.698,288.163
2013-01-03 17:20:00,286.064,290.109
2013-01-03 17:30:00,342.073,292.055
2013-01-03 17:40:00,406.866,294.001
2013-01-03 17:50:00,456.089,295.947
2013-01-03 18:00:00,493.083,297.893
2013-01-03 18:10:00,507.249,297.584
2013-01-03 18:20:00,501.787,297.276
2013-01-03 18:30:00,493.167,296.967
2013-01-03 18:40:00,475.773,296.659
2013-01-03 18:50:00,462.792,296.350
2013-01-03 19:00:00,447.739,296.042
2013-01-03 19:10:00,431.998,294.242
2013-01-03 19:20:00,421.381,292.442
2013-01-03 19:30:00,402.068,290.642
2013-01-03 19:40:00,392.040,288.843
2013-01-03 19:50:00,385.127,287.043
2013-01-03 20:00:00,373.819,285.243
2013-01-03 20:10:00,366.984,283.491
2013-01-03 20:20:00,369.830,281.739
2013-01-03 20:30:00,378.426,279.987
2013-01-03 20:40:00,386.876,278.235
2013-01-03 20:50:00,387.145,276.483
2013-01-03 21:00:00,380.113,274.731
2013-01-03 21:10:00,354.825,270.774
2013-01-03 21:20:00,329.876,266.817
2013-01-03 21:30:00,315.846,262.860
2013-01-03 21:40:00,305.451,258.903
2013-01-03 21:50:00,303.919,254.946
2013-01-03 22:00:00,313.114,250.989
2013-01-03 22:10:00,309.807,250.272
2013-01-03 22:20:00,293.943,249.556
2013-01-03 22:30:00,291.142,248.839
2013-01-03 22:40:00,293.541,248.122
2013-01-03 22:50:00,300.326,247.406
2013-01-03 23:00:00,314.347,246.689
2013-01-03 23:10:00,323.429,246.616
2013-01-03 23:20:00,343.667,246.544
2013-01-03 23:30:00,354.391,246.471
2013-01-03 23:40:00,344.361,246.398
2013-01-03 23:50:00,324.942,246.326
2013-01-04 00:00:00,313.019,246.253
2013-01-04 00:10:00,294.356,248.396
2013-01-04 00:20:00,282.407,250.540
2013-01-04 00:30:00,275.833,252.683
2013-01-04 00:40:00,286.367,254.827
2013-01-04 00:50:00,297.146,256.970
2013-01-04 01:00:00,298.405,259.114
2013-01-04 01:10:00,304.739,260.842
2013-01-04 01:20:00,303.537,262.570
2013-01-04 01:30:00,306.622,264.298
2013-01-04 01:40:00,309.998,266.025
2013-01-04 01:50:00,318.149,267.753
2013-01-04 02:00:00,315.940,269.481
2013-01-04 02:10:00,315.061,266.931
2013-01-04 02:20:00,321.016,264.381
2013-01-04 02:30:00,333.470,261.832
2013-01-04 02:40:00,337.293,259.282
2013-01-04 02:50:00,327.846,256.732
2013-01-04 03:00:00,309.239,254.182
2013-01-04 03:10:00,307.362,251.626
2013-01-04 03:20:00,311.025,249.070
2013-01-04 03:30:00,317.467,246.514
2013-01-04 03:40:00,323.647,243.958
2013-01-04 03:50:00,332.419,241.402
2013-01-04 04:00:00,335.215,238.846
2013-01-04 04:10:00,323.708,238.088
2013-01-04 04:20:00,304.953,237.329
2013-01-04 04:30:00,276.552,236.570
2013-01-04 04:40:00,267.082,235.812
2013-01-04 04:50:00,258.233,235.053
2013-01-04 05:00:00,256.317,234.295
2013-01-04 05:10:00,278.559,235.869
2013-01-04 05:20:00,284.368,237.444
2013-01-04 05:30:00,282.488,239.018
2013-01-04 05:40:00,275.839,240.592
2013-01-04 05:50:00,273.097,242.167
2013-01-04 06:00:00,269.502,243.741
2013-01-04 06:10:00,264.847,248.480
2013-01-04 06:20:00,247.684,253.219
2013-01-04 06:30:00,237.525,257.957
2013-01-04 06:40:00,236.891,262.696
2013-01-04 06:50:00,255.960,267.435
2013-01-04 07:00:00,271.109,272.174
2013-01-04 07:10:00,266.838,275.139
2013-01-04 07:20:00,273.504,278.105
2013-01-04 07:30:00,281.015,281.070
2013-01-04 07:40:00,282.654,284.036
2013-01-04 07:50:00,300.164,287.001
2013-01-04 08:00:00,311.630,289.967
2013-01-04 08:10:00,318.105,291.522
2013-01-04 08:20:00,325.055,293.078
2013-01-04 08:30:00,342.045,294.634
2013-01-04 08:40:00,365.063,296.189
2013-01-04 08:50:00,379.052,297.745
