yyyy-mm-dd HH:MM:SS, Actual, Fcst
2013-01-02 00:00:00,12.802,6.772
2013-01-02 00:00:30,16.962,7.14
2013-01-02 00:10:00,22.58,7.512
2013-01-02 00:10:30,29.086,7.88
2013-01-02 00:20:00,27.44,8.252
2013-01-02 00:20:30,31.042,8.62
2013-01-02 00:30:00,25.901,8.992
2013-01-02 00:30:30,34.404,9.36
2013-01-02 00:40:00,30.63,9.732
2013-01-02 00:40:30,0.0,10.1
2013-01-02 00:50:00,0.0,10.472
2013-01-02 00:50:30,8.812,10.84
2013-01-02 01:00:00,10.25,11.212
2013-01-02 01:00:30,0.0,11.52
2013-01-02 01:10:00,4.417,11.838
2013-01-02 01:10:30,10.998,12.15
2013-01-02 01:20:00,6.269,12.463
2013-01-02 01:20:30,9.683,12.78
2013-01-02 01:30:00,11.53,13.089
2013-01-02 01:30:30,1.939,13.4
2013-01-02 01:40:00,12.779,13.715
2013-01-02 01:40:30,8.875,14.03
2013-01-02 01:50:00,13.402,14.34
2013-01-02 01:50:30,7.764,14.65
2013-01-02 02:00:00,2.625,14.966
2013-01-02 02:00:30,12.55,15.23
2013-01-02 02:10:00,4.37,15.499
2013-01-02 02:10:30,12.231,15.77
2013-01-02 02:20:00,15.4,16.032
2013-01-02 02:20:30,11.912,16.3
2013-01-02 02:30:00,10.169,16.564
2013-01-02 02:30:30,16.271,16.83
2013-01-02 02:40:00,13.21,17.097
2013-01-02 02:40:30,4.301,17.36
2013-01-02 02:50:00,0.17,17.63
2013-01-02 02:50:30,0.2,17.9
2013-01-02 03:00:00,0.0,18.163
2013-01-02 03:00:30,0.0,18.53
2013-01-02 03:10:00,6.61,18.904
2013-01-02 03:10:30,12.274,19.27
2013-01-02 03:20:00,18.94,19.645
2013-01-02 03:20:30,17.075,20.02
2013-01-02 03:30:00,17.33,20.386
2013-01-02 03:30:30,8.639,20.76
2013-01-02 03:40:00,14.58,21.126
2013-01-02 03:40:30,19.616,21.5
2013-01-02 03:50:00,13.31,21.867
2013-01-02 03:50:30,21.527,22.24
2013-01-02 04:00:00,21.508,22.608
2013-01-02 04:00:30,19.648,23.03
2013-01-02 04:10:00,19.209,23.46
2013-01-02 04:10:30,21.361,23.89
2013-01-02 04:20:00,23.632,24.312
