yyyy-mm-dd HH:MM:SS, Actual, Fcst
2013-04-02 00:00:00,124.803,169.853
2013-04-02 00:00:30,113.985275375,173.74
2013-04-02 00:10:00,127.190983482,177.636
2013-04-02 00:10:30,116.791778185,181.53
2013-04-02 00:20:00,116.76897981,185.42
2013-04-02 00:20:30,136.036915885,189.31
2013-04-02 00:30:00,142.564048274,193.203
2013-04-02 00:30:30,142.063610272,197.09
2013-04-02 00:40:00,160.299003037,200.986
2013-04-02 00:40:30,153.118160102,204.88
2013-04-02 00:50:00,161.838444186,208.77
2013-04-02 00:50:30,167.578690031,212.66
2013-04-02 01:00:00,177.440764447,216.553
2013-04-02 01:00:30,185.128917235,216.57
2013-04-02 01:10:00,180.279382193,216.59
2013-04-02 01:10:30,214.893005749,216.61
2013-04-02 01:20:00,212.736209659,216.627
2013-04-02 01:20:30,211.979310896,216.65
2013-04-02 01:30:00,207.407381618,216.664
2013-04-02 01:30:30,209.332561885,216.68
2013-04-02 01:40:00,215.015825395,216.701
2013-04-02 01:40:30,213.585453687,216.72
2013-04-02 01:50:00,212.731687533,216.738
2013-04-02 01:50:30,209.243568298,216.76
2013-04-02 02:00:00,212.315337037,216.775
2013-04-02 02:00:30,219.198957337,215.47
2013-04-02 02:10:00,220.85478308,214.174
2013-04-02 02:10:30,239.820493784,212.87
2013-04-02 02:20:00,226.024941847,211.573
2013-04-02 02:20:30,226.052115241,210.27
2013-04-02 02:30:00,212.76204428,208.971
2013-04-02 02:30:30,240.294320408,207.67
2013-04-02 02:40:00,246.566247056,206.37
2013-04-02 02:40:30,245.539898679,205.07
2013-04-02 02:50:00,225.872959663,203.769
2013-04-02 02:50:30,215.396309716,202.47
2013-04-02 03:00:00,210.468942369,201.168
2013-04-02 03:00:30,228.104798625,199.0
2013-04-02 03:10:00,192.888400602,196.84
2013-04-02 03:10:30,189.03276735,194.68
2013-04-02 03:20:00,207.721162399,192.511
2013-04-02 03:20:30,214.842527858,190.35
2013-04-02 03:30:00,212.345850067,188.183
2013-04-02 03:30:30,207.459179386,186.02
2013-04-02 03:40:00,223.057703415,183.854
2013-04-02 03:40:30,225.561212791,181.69
2013-04-02 03:50:00,238.638039536,179.525
2013-04-02 03:50:30,248.537054853,177.36
2013-04-02 04:00:00,249.185918101,175.197
2013-04-02 04:00:30,241.79639734,172.19
2013-04-02 04:10:00,242.556554445,169.175
2013-04-02 04:10:30,246.744716371,166.16
2013-04-02 04:20:00,231.737250958,163.153
2013-04-02 04:20:30,242.820197888,160.14
2013-04-02 04:30:00,247.528668034,157.132
2013-04-02 04:30:30,239.097270166,154.12
2013-04-02 04:40:00,230.250338183,151.11
2013-04-02 04:40:30,212.557479806,148.1
2013-04-02 04:50:00,201.020307605,145.088
2013-04-02 04:50:30,174.00174298,142.08
2013-04-02 05:00:00,164.738946447,139.066
2013-04-02 05:00:30,183.80933748,136.83
2013-04-02 05:10:00,195.082208429,134.597
2013-04-02 05:10:30,199.783688717,132.36
2013-04-02 05:20:00,214.941525387,130.127
2013-04-02 05:20:30,217.98205464,127.89
2013-04-02 05:30:00,223.932515477,125.658
2013-04-02 05:30:30,232.178547513,123.42
2013-04-02 05:40:00,233.390410371,121.189
2013-04-02 05:40:30,212.374147353,118.95
2013-04-02 05:50:00,225.986929905,116.719
2013-04-02 05:50:30,218.48463913,114.48
2013-04-02 06:00:00,214.228611513,112.25
2013-04-02 06:00:30,209.163966771,110.45
2013-04-02 06:10:00,212.908217752,108.657
2013-04-02 06:10:30,205.079214616,106.86
2013-04-02 06:20:00,206.40296585,105.063
2013-04-02 06:20:30,203.419260269,103.27
2013-04-02 06:30:00,198.872575449,101.47
2013-04-02 06:30:30,203.356761028,99.67
