yyyy-mm-dd HH:MM:SS, Actual, Fcst
2013-04-02 00:00:00,242.574,169.853
2013-04-02 00:00:30,236.64,173.74
2013-04-02 00:10:00,230.699,177.636
2013-04-02 00:10:30,228.61,181.53
2013-04-02 00:20:00,226.513,185.42
2013-04-02 00:20:30,229.87,189.31
2013-04-02 00:30:00,233.225,193.203
2013-04-02 00:30:30,233.62,197.09
2013-04-02 00:40:00,234.015,200.986
2013-04-02 00:40:30,235.36,204.88
2013-04-02 00:50:00,236.695,208.77
2013-04-02 00:50:30,242.81,212.66
2013-04-02 01:00:00,248.933,216.553
2013-04-02 01:00:30,258.14,216.57
2013-04-02 01:10:00,267.349,216.59
2013-04-02 01:10:30,272.79,216.61
2013-04-02 01:20:00,278.225,216.627
2013-04-02 01:20:30,276.38,216.65
2013-04-02 01:30:00,274.528,216.664
2013-04-02 01:30:30,271.0,216.68
2013-04-02 01:40:00,267.463,216.701
2013-04-02 01:40:30,259.05,216.72
2013-04-02 01:50:00,250.633,216.738
2013-04-02 01:50:30,240.28,216.76
2013-04-02 02:00:00,229.922,216.775
2013-04-02 02:00:30,228.06,215.47
2013-04-02 02:10:00,226.201,214.174
2013-04-02 02:10:30,226.73,212.87
2013-04-02 02:20:00,227.25,211.573
2013-04-02 02:20:30,233.24,210.27
2013-04-02 02:30:00,239.23,208.971
2013-04-02 02:30:30,248.02,207.67
2013-04-02 02:40:00,256.805,206.37
2013-04-02 02:40:30,261.58,205.07
2013-04-02 02:50:00,266.361,203.769
2013-04-02 02:50:30,268.01,202.47
2013-04-02 03:00:00,269.661,201.168
2013-04-02 03:00:30,270.02,199.0
2013-04-02 03:10:00,270.374,196.84
2013-04-02 03:10:30,270.99,194.68
2013-04-02 03:20:00,271.603,192.511
2013-04-02 03:20:30,265.67,190.35
2013-04-02 03:30:00,259.736,188.183
2013-04-02 03:30:30,254.49,186.02
2013-04-02 03:40:00,249.245,183.854
2013-04-02 03:40:30,241.74,181.69
2013-04-02 03:50:00,234.229,179.525
2013-04-02 03:50:30,224.2,177.36
2013-04-02 04:00:00,214.161,175.197
2013-04-02 04:00:30,205.61,172.19
2013-04-02 04:10:00,197.067,169.175
2013-04-02 04:10:30,197.27,166.16
2013-04-02 04:20:00,197.478,163.153
2013-04-02 04:20:30,197.9,160.14
2013-04-02 04:30:00,198.324,157.132
2013-04-02 04:30:30,196.45,154.12
2013-04-02 04:40:00,194.575,151.11
2013-04-02 04:40:30,190.57,148.1
2013-04-02 04:50:00,186.573,145.088
2013-04-02 04:50:30,183.28,142.08
2013-04-02 05:00:00,179.982,139.066
2013-04-02 05:00:30,179.55,136.83
2013-04-02 05:10:00,179.126,134.597
2013-04-02 05:10:30,179.97,132.36
2013-04-02 05:20:00,180.819,130.127
2013-04-02 05:20:30,177.54,127.89
2013-04-02 05:30:00,174.257,125.658
2013-04-02 05:30:30,169.01,123.42
2013-04-02 05:40:00,163.766,121.189
2013-04-02 05:40:30,157.7,118.95
2013-04-02 05:50:00,151.625,116.719
2013-04-02 05:50:30,150.73,114.48
2013-04-02 06:00:00,149.833,112.25
2013-04-02 06:00:30,150.86,110.45
2013-04-02 06:10:00,151.885,108.657
2013-04-02 06:10:30,152.06,106.86
2013-04-02 06:20:00,152.225,105.063
2013-04-02 06:20:30,146.43,103.27
2013-04-02 06:30:00,140.632,101.47
2013-04-02 06:30:30,136.88,99.67
2013-04-02 06:40:00,133.122,97.877
2013-04-02 06:40:30,128.22,96.08
2013-04-02 06:50:00,123.309,94.283
2013-04-02 06:50:30,117.78,92.49
2013-04-02 07:00:00,112.248,90.69
2013-04-02 07:00:30,111.12,87.51
2013-04-02 07:10:00,109.994,84.336
2013-04-02 07:10:30,105.0,81.16
2013-04-02 07:20:00,100.004,77.983
2013-04-02 07:20:30,93.69,74.81
2013-04-02 07:30:00,87.378,71.629
2013-04-02 07:30:30,83.34,68.45
2013-04-02 07:40:00,79.309,65.275
2013-04-02 07:40:30,78.53,62.1
2013-04-02 07:50:00,77.756,58.922
2013-04-02 07:50:30,76.78,55.74
2013-04-02 08:00:00,75.805,52.568
2013-04-02 08:00:30,74.31,50.08
2013-04-02 08:10:00,72.806,47.586
2013-04-02 08:10:30,71.14,45.1
2013-04-02 08:20:00,69.483,42.604
2013-04-02 08:20:30,67.44,40.11
2013-04-02 08:30:00,65.393,37.622
2013-04-02 08:30:30,61.69,35.13
2013-04-02 08:40:00,57.991,32.64
2013-04-02 08:40:30,54.22,30.15
2013-04-02 08:50:00,50.439,27.658
2013-04-02 08:50:30,48.15,25.17
2013-04-02 09:00:00,45.866,22.676
2013-04-02 09:00:30,41.87,21.76
2013-04-02 09:10:00,37.874,20.846
2013-04-02 09:10:30,33.21,19.93
2013-04-02 09:20:00,28.553,19.017
2013-04-02 09:20:30,28.88,18.1
2013-04-02 09:30:00,29.205,17.187
2013-04-02 09:30:30,29.33,16.27
2013-04-02 09:40:00,29.449,15.357
2013-04-02 09:40:30,31.21,14.44
2013-04-02 09:50:00,32.962,13.528
2013-04-02 09:50:30,36.19,12.61
2013-04-02 10:00:00,39.412,11.698
2013-04-02 10:00:30,37.16,12.34
2013-04-02 10:10:00,34.912,12.984
2013-04-02 10:10:30,29.97,13.63
2013-04-02 10:20:00,25.035,14.271
2013-04-02 10:20:30,22.28,14.91
2013-04-02 10:30:00,19.532,15.557
2013-04-02 10:30:30,18.87,16.2
2013-04-02 10:40:00,18.202,16.843
2013-04-02 10:40:30,17.48,17.49
2013-04-02 10:50:00,16.765,18.13
2013-04-02 10:50:30,15.71,18.77
2013-04-02 11:00:00,14.646,19.416
2013-04-02 11:00:30,14.5,21.17
2013-04-02 11:10:00,14.347,22.928
2013-04-02 11:10:30,17.59,24.68
2013-04-02 11:20:00,20.836,26.44
2013-04-02 11:20:30,24.25,28.2
2013-04-02 11:30:00,27.658,29.952
2013-04-02 11:30:30,28.63,31.71
2013-04-02 11:40:00,29.605,33.463
2013-04-02 11:40:30,27.55,35.22
2013-04-02 11:50:00,25.502,36.975
2013-04-02 11:50:30,25.35,38.73
2013-04-02 12:00:00,25.191,40.487
2013-04-02 12:00:30,25.0,42.31
2013-04-02 12:10:00,24.818,44.142
2013-04-02 12:10:30,27.28,45.97
2013-04-02 12:20:00,29.742,47.797
2013-04-02 12:20:30,32.73,49.62
2013-04-02 12:30:00,35.714,51.453
2013-04-02 12:30:30,39.89,53.28
2013-04-02 12:40:00,44.07,55.108
2013-04-02 12:40:30,48.24,56.94
2013-04-02 12:50:00,52.411,58.763
2013-04-02 12:50:30,57.02,60.59
2013-04-02 13:00:00,61.626,62.418
