yyyy-mm-dd HH:MM:SS, Actual, Fcst
2013-01-02 00:00:00,0.0,6.772
2013-01-02 00:00:30,63.545,7.14
2013-01-02 00:10:00,10.915,7.512
2013-01-02 00:10:30,0.0,7.88
2013-01-02 00:20:00,0.0,8.252
2013-01-02 00:20:30,11.99,8.62
2013-01-02 00:30:00,19.819,8.992
2013-01-02 00:30:30,0.0,9.36
2013-01-02 00:40:00,0.0,9.732
2013-01-02 00:40:30,25.64,10.1
2013-01-02 00:50:00,0.0,10.472
2013-01-02 00:50:30,6.022,10.84
2013-01-02 01:00:00,8.032,11.212
2013-01-02 01:00:30,39.41,11.52
2013-01-02 01:10:00,10.018,11.838
2013-01-02 01:10:30,28.086,12.15
2013-01-02 01:20:00,0.0,12.463
2013-01-02 01:20:30,0.0,12.78
2013-01-02 01:30:00,8.589,13.089
2013-01-02 01:30:30,17.88,13.4
2013-01-02 01:40:00,3.896,13.715
2013-01-02 01:40:30,36.9,14.03
2013-01-02 01:50:00,13.17,14.34
2013-01-02 01:50:30,0.0,14.65
2013-01-02 02:00:00,19.146,14.966
2013-01-02 02:00:30,14.488,15.23
2013-01-02 02:10:00,12.452,15.499
2013-01-02 02:10:30,27.12,15.77
2013-01-02 02:20:00,11.032,16.032
2013-01-02 02:20:30,0.0,16.3
2013-01-02 02:30:00,15.86,16.564
2013-01-02 02:30:30,40.52,16.83
2013-01-02 02:40:00,28.683,17.097
2013-01-02 02:40:30,34.89,17.36
2013-01-02 02:50:00,0.0,17.63
2013-01-02 02:50:30,59.809,17.9
2013-01-02 03:00:00,35.518,18.163
2013-01-02 03:00:30,0.0,18.53
2013-01-02 03:10:00,0.0,18.904
2013-01-02 03:10:30,74.35,19.27
2013-01-02 03:20:00,0.0,19.645
2013-01-02 03:20:30,57.61,20.02
2013-01-02 03:30:00,20.12,20.386
2013-01-02 03:30:30,28.03,20.76
2013-01-02 03:40:00,32.876,21.126
2013-01-02 03:40:30,21.365,21.5
2013-01-02 03:50:00,5.077,21.867
2013-01-02 03:50:30,47.51,22.24
2013-01-02 04:00:00,4.599,22.608
2013-01-02 04:00:30,22.52,23.03
2013-01-02 04:10:00,65.7,23.46
2013-01-02 04:10:30,0.0,23.89
2013-01-02 04:20:00,35.139,24.312
2013-01-02 04:20:30,39.004,24.74
2013-01-02 04:30:00,0.0,25.164
2013-01-02 04:30:30,24.75,25.59
2013-01-02 04:40:00,0.0,26.016
2013-01-02 04:40:30,28.68,26.44
2013-01-02 04:50:00,0.0,26.868
2013-01-02 04:50:30,34.53,27.29
2013-01-02 05:00:00,9.976,27.72
