yyyy-mm-dd HH:MM:SS, Actual, Fcst
2013-01-02 00:00:00,3.767,4.537
2013-01-02 00:00:30,3.857,4.61
2013-01-02 00:10:00,2.53,4.678
2013-01-02 00:10:30,3.488,4.75
2013-01-02 00:20:00,1.6,4.82
2013-01-02 00:20:30,2.078,4.89
2013-01-02 00:30:00,4.06,4.962
2013-01-02 00:30:30,4.793,5.03
2013-01-02 00:40:00,4.497,5.103
2013-01-02 00:40:30,4.353,5.17
2013-01-02 00:50:00,7.1,5.245
2013-01-02 00:50:30,6.085,5.32
2013-01-02 01:00:00,5.647,5.386
2013-01-02 01:00:30,6.016,5.43
2013-01-02 01:10:00,6.398,5.474
2013-01-02 01:10:30,5.804,5.52
2013-01-02 01:20:00,4.441,5.561
2013-01-02 01:20:30,2.898,5.6
2013-01-02 01:30:00,2.619,5.649
2013-01-02 01:30:30,5.499,5.69
2013-01-02 01:40:00,1.95,5.737
2013-01-02 01:40:30,0.0,5.78
2013-01-02 01:50:00,0.0,5.824
2013-01-02 01:50:30,0.0,5.87
2013-01-02 02:00:00,0.0,5.912
2013-01-02 02:00:30,0.0,5.98
2013-01-02 02:10:00,0.0,6.043
2013-01-02 02:10:30,0.0,6.11
2013-01-02 02:20:00,0.0,6.174
2013-01-02 02:20:30,0.0,6.24
2013-01-02 02:30:00,0.0,6.306
2013-01-02 02:30:30,0.0,6.37
2013-01-02 02:40:00,0.0,6.437
2013-01-02 02:40:30,0.0,6.5
2013-01-02 02:50:00,0.25,6.568
2013-01-02 02:50:30,1.181,6.63
2013-01-02 03:00:00,2.267,6.699
2013-01-02 03:00:30,2.999,6.72
2013-01-02 03:10:00,2.48,6.742
2013-01-02 03:10:30,2.159,6.76
2013-01-02 03:20:00,2.32,6.785
2013-01-02 03:20:30,2.905,6.81
2013-01-02 03:30:00,0.501,6.829
2013-01-02 03:30:30,0.013,6.85
2013-01-02 03:40:00,2.432,6.872
2013-01-02 03:40:30,2.222,6.89
2013-01-02 03:50:00,0.0,6.915
2013-01-02 03:50:30,1.535,6.94
2013-01-02 04:00:00,1.654,6.958
2013-01-02 04:00:30,3.292,6.89
2013-01-02 04:10:00,2.807,6.816
2013-01-02 04:10:30,2.136,6.75
2013-01-02 04:20:00,3.46,6.675
2013-01-02 04:20:30,3.355,6.6
2013-01-02 04:30:00,0.05,6.533
2013-01-02 04:30:30,2.603,6.46
2013-01-02 04:40:00,0.0,6.391
2013-01-02 04:40:30,1.402,6.32
2013-01-02 04:50:00,2.69,6.25
2013-01-02 04:50:30,1.01,6.18
2013-01-02 05:00:00,0.0,6.108
2013-01-02 05:00:30,2.404,6.1
2013-01-02 05:10:00,1.16,6.089
2013-01-02 05:10:30,0.149,6.08
2013-01-02 05:20:00,2.325,6.07
2013-01-02 05:20:30,1.77,6.06
2013-01-02 05:30:00,0.886,6.051
2013-01-02 05:30:30,0.731,6.04
2013-01-02 05:40:00,0.0,6.032
2013-01-02 05:40:30,0.0,6.02
2013-01-02 05:50:00,0.0,6.013
2013-01-02 05:50:30,0.0,6.0
2013-01-02 06:00:00,0.0,5.994
2013-01-02 06:00:30,0.0,6.12
2013-01-02 06:10:00,0.0,6.247
2013-01-02 06:10:30,0.0,6.37
2013-01-02 06:20:00,0.0,6.499
2013-01-02 06:20:30,0.0,6.63
2013-01-02 06:30:00,0.0,6.752
2013-01-02 06:30:30,0.0,6.88
2013-01-02 06:40:00,0.0,7.004
2013-01-02 06:40:30,0.0,7.13
2013-01-02 06:50:00,0.0,7.257
2013-01-02 06:50:30,0.0,7.38
2013-01-02 07:00:00,0.172,7.509
2013-01-02 07:00:30,0.0,7.69
2013-01-02 07:10:00,0.0,7.872
2013-01-02 07:10:30,0.0,8.05
2013-01-02 07:20:00,0.03,8.234
2013-01-02 07:20:30,2.605,8.42
2013-01-02 07:30:00,3.63,8.597
2013-01-02 07:30:30,4.573,8.78
2013-01-02 07:40:00,4.12,8.96
2013-01-02 07:40:30,3.082,9.14
2013-01-02 07:50:00,3.84,9.322
2013-01-02 07:50:30,2.912,9.5
2013-01-02 08:00:00,3.987,9.685
2013-01-02 08:00:30,5.78,9.97
2013-01-02 08:10:00,4.927,10.252
2013-01-02 08:10:30,4.556,10.54
2013-01-02 08:20:00,6.49,10.818
2013-01-02 08:20:30,5.838,11.1
2013-01-02 08:30:00,6.35,11.384
2013-01-02 08:30:30,7.724,11.67
2013-01-02 08:40:00,2.39,11.951
2013-01-02 08:40:30,3.101,12.23
2013-01-02 08:50:00,0.0,12.518
2013-01-02 08:50:30,0.0,12.8
2013-01-02 09:00:00,6.5,13.084
2013-01-02 09:00:30,7.914,12.94
2013-01-02 09:10:00,7.33,12.788
2013-01-02 09:10:30,6.776,12.64
2013-01-02 09:20:00,6.11,12.493
2013-01-02 09:20:30,7.931,12.34
2013-01-02 09:30:00,7.301,12.197
2013-01-02 09:30:30,6.427,12.05
2013-01-02 09:40:00,6.704,11.901
2013-01-02 09:40:30,5.166,11.75
2013-01-02 09:50:00,8.31,11.606
2013-01-02 09:50:30,7.276,11.46
2013-01-02 10:00:00,6.672,11.31
2013-01-02 10:00:30,6.235,11.14
2013-01-02 10:10:00,6.528,10.978
2013-01-02 10:10:30,5.322,10.81
2013-01-02 10:20:00,7.76,10.646
2013-01-02 10:20:30,8.406,10.48
2013-01-02 10:30:00,10.32,10.315
2013-01-02 10:30:30,10.315,10.15
2013-01-02 10:40:00,8.83,9.983
2013-01-02 10:40:30,7.936,9.82
2013-01-02 10:50:00,9.759,9.651
2013-01-02 10:50:30,8.931,9.48
2013-01-02 11:00:00,8.06,9.319
2013-01-02 11:00:30,8.923,9.32
2013-01-02 11:10:00,7.04,9.328
2013-01-02 11:10:30,8.704,9.33
2013-01-02 11:20:00,6.632,9.337
2013-01-02 11:20:30,9.337,9.34
2013-01-02 11:30:00,6.133,9.347
2013-01-02 11:30:30,6.416,9.35
2013-01-02 11:40:00,6.683,9.356
2013-01-02 11:40:30,6.846,9.36
2013-01-02 11:50:00,3.53,9.365
2013-01-02 11:50:30,6.687,9.37
2013-01-02 12:00:00,6.175,9.374
2013-01-02 12:00:30,4.394,9.41
2013-01-02 12:10:00,4.43,9.45
2013-01-02 12:10:30,3.846,9.49
2013-01-02 12:20:00,5.864,9.525
2013-01-02 12:20:30,7.014,9.56
2013-01-02 12:30:00,7.47,9.601
2013-01-02 12:30:30,6.937,9.64
2013-01-02 12:40:00,7.92,9.676
2013-01-02 12:40:30,7.826,9.71
2013-01-02 12:50:00,7.75,9.752
2013-01-02 12:50:30,6.758,9.79
2013-01-02 13:00:00,6.53,9.827
2013-01-02 13:00:30,3.887,9.89
2013-01-02 13:10:00,3.885,9.951
2013-01-02 13:10:30,5.152,10.01
2013-01-02 13:20:00,7.707,10.075
2013-01-02 13:20:30,8.021,10.14
2013-01-02 13:30:00,7.936,10.198
2013-01-02 13:30:30,7.208,10.26
2013-01-02 13:40:00,8.87,10.322
2013-01-02 13:40:30,9.452,10.38
2013-01-02 13:50:00,10.349,10.446
2013-01-02 13:50:30,8.566,10.51
2013-01-02 14:00:00,7.36,10.57
2013-01-02 14:00:30,4.561,10.68
2013-01-02 14:10:00,4.685,10.787
2013-01-02 14:10:30,4.337,10.9
2013-01-02 14:20:00,5.066,11.003
2013-01-02 14:20:30,8.281,11.11
2013-01-02 14:30:00,8.5,11.22
2013-01-02 14:30:30,8.448,11.33
2013-01-02 14:40:00,9.09,11.436
2013-01-02 14:40:30,8.708,11.54
2013-01-02 14:50:00,10.46,11.652
2013-01-02 14:50:30,9.312,11.76
2013-01-02 15:00:00,10.91,11.869
2013-01-02 15:00:30,10.189,12.07
2013-01-02 15:10:00,10.636,12.269
2013-01-02 15:10:30,11.429,12.47
2013-01-02 15:20:00,13.37,12.669
2013-01-02 15:20:30,15.254,12.87
2013-01-02 15:30:00,14.39,13.069
2013-01-02 15:30:30,14.459,13.27
2013-01-02 15:40:00,15.416,13.469
2013-01-02 15:40:30,17.779,13.67
2013-01-02 15:50:00,21.26,13.869
2013-01-02 15:50:30,31.892,14.07
2013-01-02 16:00:00,28.865,14.269
