yyyy-mm-dd HH:MM:SS,Actual,Fcst
2013-01-02 00:00:00,14.725,6.772
2013-01-02 00:10:00,13.149,7.512
2013-01-02 00:20:00,10.630,8.252
2013-01-02 00:30:00,10.031,8.992
2013-01-02 00:40:00,10.638,9.732
2013-01-02 00:50:00,9.732,10.472
2013-01-02 01:00:00,8.453,11.212
2013-01-02 01:10:00,8.017,11.838
2013-01-02 01:20:00,8.110,12.463
2013-01-02 01:30:00,7.918,13.089
2013-01-02 01:40:00,8.608,13.715
2013-01-02 01:50:00,9.608,14.340
2013-01-02 02:00:00,10.589,14.966
2013-01-02 02:10:00,11.058,15.499
2013-01-02 02:20:00,10.648,16.032
2013-01-02 02:30:00,10.548,16.564
2013-01-02 02:40:00,12.729,17.097
2013-01-02 02:50:00,12.583,17.630
2013-01-02 03:00:00,12.282,18.163
2013-01-02 03:10:00,11.961,18.904
2013-01-02 03:20:00,9.662,19.645
2013-01-02 03:30:00,8.141,20.386
2013-01-02 03:40:00,9.160,21.126
2013-01-02 03:50:00,10.652,21.867
2013-01-02 04:00:00,10.554,22.608
2013-01-02 04:10:00,8.582,23.460
2013-01-02 04:20:00,8.027,24.312
2013-01-02 04:30:00,10.586,25.164
2013-01-02 04:40:00,11.530,26.016
2013-01-02 04:50:00,11.121,26.868
2013-01-02 05:00:00,9.895,27.720
2013-01-02 05:10:00,10.428,28.547
2013-01-02 05:20:00,11.197,29.374
2013-01-02 05:30:00,15.700,30.201
2013-01-02 05:40:00,14.350,31.028
2013-01-02 05:50:00,16.644,31.855
2013-01-02 06:00:00,20.009,32.682
2013-01-02 06:10:00,17.274,34.141
2013-01-02 06:20:00,21.238,35.599
2013-01-02 06:30:00,26.641,37.058
2013-01-02 06:40:00,32.991,38.516
2013-01-02 06:50:00,36.976,39.974
2013-01-02 07:00:00,40.121,41.433
2013-01-02 07:10:00,40.704,44.306
2013-01-02 07:20:00,40.475,47.178
2013-01-02 07:30:00,37.145,50.051
2013-01-02 07:40:00,41.556,52.924
2013-01-02 07:50:00,47.143,55.796
2013-01-02 08:00:00,52.886,58.669
2013-01-02 08:10:00,56.878,59.953
2013-01-02 08:20:00,59.273,61.237
2013-01-02 08:30:00,67.182,62.520
2013-01-02 08:40:00,73.272,63.804
2013-01-02 08:50:00,75.620,65.088
2013-01-02 09:00:00,76.772,66.372
2013-01-02 09:10:00,71.907,64.691
2013-01-02 09:20:00,67.649,63.010
2013-01-02 09:30:00,63.225,61.329
2013-01-02 09:40:00,58.590,59.649
2013-01-02 09:50:00,49.954,57.968
2013-01-02 10:00:00,46.129,56.287
2013-01-02 10:10:00,47.039,55.294
2013-01-02 10:20:00,49.748,54.301
2013-01-02 10:30:00,51.406,53.308
2013-01-02 10:40:00,57.542,52.315
2013-01-02 10:50:00,59.659,51.322
2013-01-02 11:00:00,58.963,50.329
2013-01-02 11:10:00,64.417,50.817
2013-01-02 11:20:00,70.805,51.305
2013-01-02 11:30:00,73.648,51.793
2013-01-02 11:40:00,79.276,52.280
2013-01-02 11:50:00,84.403,52.768
