yyyy-mm-dd HH:MM:SS, Actual, Fcst
2013-10-02 00:00:00,0.0,3.0
2013-10-02 00:00:30,0.0,3.0
2013-10-02 00:10:00,0.0,3.0
2013-10-02 00:10:30,0.0,3.0
2013-10-02 00:20:00,0.0,3.0
2013-10-02 00:20:30,0.0,3.0
2013-10-02 00:30:00,8.44,3.0
2013-10-02 00:30:30,0.0,3.0
2013-10-02 00:40:00,0.0,3.0
2013-10-02 00:40:30,0.0,3.0
2013-10-02 00:50:00,0.0,3.0
2013-10-02 00:50:30,4.02,3.0
2013-10-02 01:00:00,0.0,3.0
2013-10-02 01:00:30,0.0,3.0
2013-10-02 01:10:00,0.0,3.0
2013-10-02 01:10:30,0.0,3.0
2013-10-02 01:20:00,40.277,3.0
2013-10-02 01:20:30,0.0,3.0
2013-10-02 01:30:00,0.0,3.0
2013-10-02 01:30:30,0.0,3.0
2013-10-02 01:40:00,0.0,3.0
2013-10-02 01:40:30,0.0,3.0
2013-10-02 01:50:00,0.0,3.0
2013-10-02 01:50:30,0.0,3.0
2013-10-02 02:00:00,0.0,3.0
2013-10-02 02:00:30,0.0,3.0
2013-10-02 02:10:00,0.0,3.0
2013-10-02 02:10:30,30.025,3.0
2013-10-02 02:20:00,0.0,3.0
2013-10-02 02:20:30,0.0,3.0
2013-10-02 02:30:00,0.0,3.0
2013-10-02 02:30:30,7.53,3.0
2013-10-02 02:40:00,0.0,3.0
2013-10-02 02:40:30,0.0,3.0
2013-10-02 02:50:00,0.0,3.0
2013-10-02 02:50:30,0.0,3.0
2013-10-02 03:00:00,0.682,3.0
2013-10-02 03:00:30,0.0,2.96
2013-10-02 03:10:00,1.343,2.923
2013-10-02 03:10:30,0.0,2.88
2013-10-02 03:20:00,0.0,2.846
2013-10-02 03:20:30,35.65,2.81
2013-10-02 03:30:00,0.0,2.769
2013-10-02 03:30:30,0.0,2.73
2013-10-02 03:40:00,0.0,2.693
2013-10-02 03:40:30,0.0,2.65
2013-10-02 03:50:00,0.0,2.616
2013-10-02 03:50:30,0.0,2.58
2013-10-02 04:00:00,5.179,2.539
2013-10-02 04:00:30,70.138,2.48
2013-10-02 04:10:00,0.0,2.416
2013-10-02 04:10:30,0.0,2.35
2013-10-02 04:20:00,3.982,2.292
2013-10-02 04:20:30,0.0,2.23
2013-10-02 04:30:00,0.0,2.169
2013-10-02 04:30:30,1.41,2.11
2013-10-02 04:40:00,0.0,2.046
2013-10-02 04:40:30,0.0,1.98
2013-10-02 04:50:00,0.0,1.922
2013-10-02 04:50:30,0.0,1.86
2013-10-02 05:00:00,0.0,1.799
2013-10-02 05:00:30,12.209,1.81
