yyyy-mm-dd HH:MM:SS, Actual, Fcst
2013-07-02 00:00:00,19.589,22.581
2013-07-02 00:00:30,18.74,22.43
2013-07-02 00:10:00,17.894,22.281
2013-07-02 00:10:30,18.08,22.13
2013-07-02 00:20:00,18.262,21.981
2013-07-02 00:20:30,18.71,21.83
2013-07-02 00:30:00,19.157,21.681
2013-07-02 00:30:30,20.0,21.53
2013-07-02 00:40:00,20.835,21.38
2013-07-02 00:40:30,21.28,21.23
2013-07-02 00:50:00,21.725,21.08
2013-07-02 00:50:30,22.36,20.93
2013-07-02 01:00:00,22.999,20.78
2013-07-02 01:00:30,22.74,20.72
2013-07-02 01:10:00,22.482,20.65
2013-07-02 01:10:30,22.57,20.58
2013-07-02 01:20:00,22.663,20.52
2013-07-02 01:20:30,21.99,20.45
2013-07-02 01:30:00,21.317,20.39
2013-07-02 01:30:30,21.93,20.33
2013-07-02 01:40:00,22.547,20.26
2013-07-02 01:40:30,22.77,20.2
2013-07-02 01:50:00,23.0,20.13
2013-07-02 01:50:30,23.14,20.06
2013-07-02 02:00:00,23.271,20.0
2013-07-02 02:00:30,23.91,19.92
2013-07-02 02:10:00,24.541,19.846
2013-07-02 02:10:30,24.07,19.77
2013-07-02 02:20:00,23.604,19.692
2013-07-02 02:20:30,22.23,19.62
2013-07-02 02:30:00,20.861,19.538
2013-07-02 02:30:30,20.07,19.46
2013-07-02 02:40:00,19.281,19.383
2013-07-02 02:40:30,18.14,19.31
2013-07-02 02:50:00,16.995,19.229
2013-07-02 02:50:30,16.04,19.15
2013-07-02 03:00:00,15.076,19.075
2013-07-02 03:00:30,15.1,18.93
2013-07-02 03:10:00,15.134,18.794
2013-07-02 03:10:30,16.15,18.65
2013-07-02 03:20:00,17.172,18.514
2013-07-02 03:20:30,17.15,18.37
2013-07-02 03:30:00,17.123,18.233
2013-07-02 03:30:30,17.35,18.09
2013-07-02 03:40:00,17.579,17.952
2013-07-02 03:40:30,17.13,17.81
2013-07-02 03:50:00,16.673,17.672
2013-07-02 03:50:30,15.87,17.53
2013-07-02 04:00:00,15.062,17.391
2013-07-02 04:00:30,15.99,17.32
2013-07-02 04:10:00,16.926,17.242
2013-07-02 04:10:30,17.53,17.17
2013-07-02 04:20:00,18.142,17.093
2013-07-02 04:20:30,17.93,17.02
2013-07-02 04:30:00,17.711,16.944
2013-07-02 04:30:30,16.21,16.87
2013-07-02 04:40:00,14.712,16.795
