yyyy-mm-dd HH:MM:SS, Actual, Fcst
2013-01-02 00:00:00,14.725,6.772
2013-01-02 00:00:30,13.94,7.14
2013-01-02 00:10:00,13.149,7.512
2013-01-02 00:10:30,11.89,7.88
2013-01-02 00:20:00,10.63,8.252
2013-01-02 00:20:30,10.33,8.62
2013-01-02 00:30:00,10.031,8.992
2013-01-02 00:30:30,10.33,9.36
2013-01-02 00:40:00,10.638,9.732
2013-01-02 00:40:30,10.18,10.1
2013-01-02 00:50:00,9.732,10.472
2013-01-02 00:50:30,9.09,10.84
2013-01-02 01:00:00,8.453,11.212
2013-01-02 01:00:30,8.24,11.52
2013-01-02 01:10:00,8.017,11.838
2013-01-02 01:10:30,8.06,12.15
2013-01-02 01:20:00,8.11,12.463
2013-01-02 01:20:30,8.01,12.78
2013-01-02 01:30:00,7.918,13.089
2013-01-02 01:30:30,8.26,13.4
2013-01-02 01:40:00,8.608,13.715
2013-01-02 01:40:30,9.11,14.03
2013-01-02 01:50:00,9.608,14.34
2013-01-02 01:50:30,10.1,14.65
2013-01-02 02:00:00,10.589,14.966
2013-01-02 02:00:30,10.82,15.23
2013-01-02 02:10:00,11.058,15.499
2013-01-02 02:10:30,10.85,15.77
2013-01-02 02:20:00,10.648,16.032
2013-01-02 02:20:30,10.6,16.3
2013-01-02 02:30:00,10.548,16.564
2013-01-02 02:30:30,11.64,16.83
2013-01-02 02:40:00,12.729,17.097
2013-01-02 02:40:30,12.66,17.36
2013-01-02 02:50:00,12.583,17.63
2013-01-02 02:50:30,12.43,17.9
2013-01-02 03:00:00,12.282,18.163
2013-01-02 03:00:30,12.12,18.53
2013-01-02 03:10:00,11.961,18.904
2013-01-02 03:10:30,10.81,19.27
2013-01-02 03:20:00,9.662,19.645
2013-01-02 03:20:30,8.9,20.02
2013-01-02 03:30:00,8.141,20.386
2013-01-02 03:30:30,8.65,20.76
2013-01-02 03:40:00,9.16,21.126
2013-01-02 03:40:30,9.91,21.5
2013-01-02 03:50:00,10.652,21.867
2013-01-02 03:50:30,10.6,22.24
2013-01-02 04:00:00,10.554,22.608
2013-01-02 04:00:30,9.57,23.03
2013-01-02 04:10:00,8.582,23.46
2013-01-02 04:10:30,8.3,23.89
2013-01-02 04:20:00,8.027,24.312
2013-01-02 04:20:30,9.31,24.74
2013-01-02 04:30:00,10.586,25.164
2013-01-02 04:30:30,11.06,25.59
2013-01-02 04:40:00,11.53,26.016
2013-01-02 04:40:30,11.33,26.44
2013-01-02 04:50:00,11.121,26.868
2013-01-02 04:50:30,10.51,27.29
2013-01-02 05:00:00,9.895,27.72
2013-01-02 05:00:30,10.16,28.13
2013-01-02 05:10:00,10.428,28.547
