yyyy-mm-dd HH:MM:SS, Actual, Fcst
2013-07-02 00:00:00,79.88,72.7
2013-07-02 00:00:30,75.503,72.46
2013-07-02 00:10:00,74.1,72.211
2013-07-02 00:10:30,76.321,71.97
2013-07-02 00:20:00,74.504,71.721
2013-07-02 00:20:30,77.811,71.48
2013-07-02 00:30:00,71.9,71.232
2013-07-02 00:30:30,75.65,70.99
2013-07-02 00:40:00,74.47,70.743
2013-07-02 00:40:30,72.843,70.5
2013-07-02 00:50:00,76.71,70.253
2013-07-02 00:50:30,76.983,70.01
2013-07-02 01:00:00,73.33,69.764
2013-07-02 01:00:30,71.865,69.3
2013-07-02 01:10:00,70.605,68.833
2013-07-02 01:10:30,72.841,68.37
2013-07-02 01:20:00,71.728,67.902
2013-07-02 01:20:30,74.186,67.44
2013-07-02 01:30:00,70.88,66.971
2013-07-02 01:30:30,68.158,66.51
2013-07-02 01:40:00,69.96,66.04
2013-07-02 01:40:30,71.34,65.57
2013-07-02 01:50:00,71.551,65.109
2013-07-02 01:50:30,71.09,64.64
2013-07-02 02:00:00,70.23,64.178
2013-07-02 02:00:30,67.188,63.67
2013-07-02 02:10:00,64.69,63.165
2013-07-02 02:10:30,64.845,62.66
2013-07-02 02:20:00,65.808,62.153
2013-07-02 02:20:30,64.393,61.65
2013-07-02 02:30:00,66.405,61.141
2013-07-02 02:30:30,64.181,60.63
2013-07-02 02:40:00,66.19,60.128
2013-07-02 02:40:30,65.468,59.62
2013-07-02 02:50:00,66.06,59.115
2013-07-02 02:50:30,63.055,58.61
2013-07-02 03:00:00,62.701,58.103
2013-07-02 03:00:30,63.063,57.88
2013-07-02 03:10:00,64.252,57.661
2013-07-02 03:10:30,57.781,57.44
2013-07-02 03:20:00,61.85,57.219
2013-07-02 03:20:30,62.179,57.0
2013-07-02 03:30:00,60.351,56.777
2013-07-02 03:30:30,58.087,56.56
2013-07-02 03:40:00,67.0,56.335
2013-07-02 03:40:30,64.625,56.11
2013-07-02 03:50:00,68.649,55.893
2013-07-02 03:50:30,69.513,55.67
2013-07-02 04:00:00,70.47,55.451
2013-07-02 04:00:30,64.767,55.24
2013-07-02 04:10:00,73.61,55.023
2013-07-02 04:10:30,61.57,54.81
2013-07-02 04:20:00,60.15,54.594
2013-07-02 04:20:30,60.373,54.38
2013-07-02 04:30:00,60.09,54.166
2013-07-02 04:30:30,55.466,53.95
2013-07-02 04:40:00,52.796,53.738
2013-07-02 04:40:30,52.618,53.52
2013-07-02 04:50:00,51.48,53.309
2013-07-02 04:50:30,50.789,53.1
2013-07-02 05:00:00,53.02,52.881
2013-07-02 05:00:30,52.766,52.73
2013-07-02 05:10:00,51.21,52.584
2013-07-02 05:10:30,52.464,52.44
2013-07-02 05:20:00,51.2,52.286
2013-07-02 05:20:30,52.194,52.14
2013-07-02 05:30:00,50.557,51.989
2013-07-02 05:30:30,45.876,51.84
2013-07-02 05:40:00,40.98,51.692
2013-07-02 05:40:30,45.473,51.54
2013-07-02 05:50:00,43.064,51.394
2013-07-02 05:50:30,42.831,51.25
2013-07-02 06:00:00,37.92,51.097
2013-07-02 06:00:30,37.292,50.84
2013-07-02 06:10:00,39.134,50.574
2013-07-02 06:10:30,40.331,50.31
2013-07-02 06:20:00,44.06,50.052
2013-07-02 06:20:30,46.528,49.79
2013-07-02 06:30:00,49.44,49.529
2013-07-02 06:30:30,49.149,49.27
2013-07-02 06:40:00,49.023,49.006
2013-07-02 06:40:30,45.406,48.74
2013-07-02 06:50:00,48.51,48.484
2013-07-02 06:50:30,46.594,48.22
2013-07-02 07:00:00,47.97,47.961
2013-07-02 07:00:30,45.818,46.95
2013-07-02 07:10:00,46.2,45.939
2013-07-02 07:10:30,44.499,44.93
2013-07-02 07:20:00,44.867,43.918
2013-07-02 07:20:30,43.018,42.91
2013-07-02 07:30:00,40.982,41.897
2013-07-02 07:30:30,39.645,40.89
2013-07-02 07:40:00,37.463,39.875
2013-07-02 07:40:30,37.117,38.86
2013-07-02 07:50:00,37.299,37.853
2013-07-02 07:50:30,36.203,36.84
2013-07-02 08:00:00,35.612,35.832
2013-07-02 08:00:30,31.062,35.42
2013-07-02 08:10:00,32.95,34.999
2013-07-02 08:10:30,34.043,34.58
2013-07-02 08:20:00,33.65,34.167
2013-07-02 08:20:30,28.945,33.75
2013-07-02 08:30:00,30.11,33.334
2013-07-02 08:30:30,29.8,32.92
2013-07-02 08:40:00,28.24,32.502
2013-07-02 08:40:30,32.333,32.09
2013-07-02 08:50:00,26.89,31.669
2013-07-02 08:50:30,28.398,31.25
2013-07-02 09:00:00,30.48,30.837
2013-07-02 09:00:30,26.307,30.61
2013-07-02 09:10:00,28.79,30.384
2013-07-02 09:10:30,25.184,30.16
2013-07-02 09:20:00,29.308,29.932
2013-07-02 09:20:30,24.71,29.71
2013-07-02 09:30:00,28.778,29.479
2013-07-02 09:30:30,27.619,29.25
2013-07-02 09:40:00,26.932,29.026
2013-07-02 09:40:30,26.446,28.8
2013-07-02 09:50:00,26.21,28.574
2013-07-02 09:50:30,26.544,28.35
2013-07-02 10:00:00,27.844,28.121
2013-07-02 10:00:30,29.618,28.18
2013-07-02 10:10:00,30.38,28.24
2013-07-02 10:10:30,30.28,28.3
2013-07-02 10:20:00,31.119,28.359
2013-07-02 10:20:30,32.263,28.42
2013-07-02 10:30:00,35.973,28.478
2013-07-02 10:30:30,35.148,28.54
2013-07-02 10:40:00,33.54,28.597
2013-07-02 10:40:30,33.583,28.66
2013-07-02 10:50:00,36.255,28.716
2013-07-02 10:50:30,33.595,28.78
2013-07-02 11:00:00,33.2,28.835
2013-07-02 11:00:30,39.546,29.12
2013-07-02 11:10:00,25.83,29.41
2013-07-02 11:10:30,27.557,29.7
2013-07-02 11:20:00,27.397,29.986
2013-07-02 11:20:30,26.851,30.27
2013-07-02 11:30:00,27.79,30.561
2013-07-02 11:30:30,28.571,30.85
2013-07-02 11:40:00,27.56,31.137
2013-07-02 11:40:30,31.067,31.42
2013-07-02 11:50:00,26.65,31.712
2013-07-02 11:50:30,30.172,32.0
2013-07-02 12:00:00,29.423,32.288
2013-07-02 12:00:30,27.961,32.48
2013-07-02 12:10:00,30.92,32.681
2013-07-02 12:10:30,31.141,32.88
2013-07-02 12:20:00,29.1,33.075
2013-07-02 12:20:30,32.215,33.27
2013-07-02 12:30:00,31.61,33.468
2013-07-02 12:30:30,32.878,33.67
2013-07-02 12:40:00,30.815,33.862
2013-07-02 12:40:30,27.862,34.06
2013-07-02 12:50:00,25.85,34.255
2013-07-02 12:50:30,23.115,34.45
2013-07-02 13:00:00,24.47,34.649
2013-07-02 13:00:30,28.263,34.64
2013-07-02 13:10:00,20.6,34.624
2013-07-02 13:10:30,20.734,34.61
2013-07-02 13:20:00,22.569,34.6
2013-07-02 13:20:30,28.563,34.59
2013-07-02 13:30:00,23.347,34.575
2013-07-02 13:30:30,27.594,34.56
2013-07-02 13:40:00,28.004,34.55
2013-07-02 13:40:30,23.588,34.54
2013-07-02 13:50:00,20.69,34.526
2013-07-02 13:50:30,26.766,34.51
2013-07-02 14:00:00,20.671,34.501
2013-07-02 14:00:30,25.861,34.97
2013-07-02 14:10:00,28.123,35.431
2013-07-02 14:10:30,24.721,35.9
2013-07-02 14:20:00,28.329,36.361
