yyyy-mm-dd HH:MM:SS,Actual,Fcst
2013-10-02 00:00:00,12.835,0.790
2013-10-02 00:10:00,12.689,0.686
2013-10-02 00:20:00,12.494,0.581
2013-10-02 00:30:00,12.194,0.477
2013-10-02 00:40:00,11.339,0.373
2013-10-02 00:50:00,11.191,0.268
2013-10-02 01:00:00,11.226,0.164
2013-10-02 01:10:00,7.564,0.191
2013-10-02 01:20:00,6.607,0.219
2013-10-02 01:30:00,7.623,0.246
2013-10-02 01:40:00,7.663,0.273
2013-10-02 01:50:00,5.896,0.301
2013-10-02 02:00:00,4.887,0.328
2013-10-02 02:10:00,5.926,0.394
2013-10-02 02:20:00,7.260,0.460
2013-10-02 02:30:00,9.039,0.526
2013-10-02 02:40:00,11.323,0.593
2013-10-02 02:50:00,13.804,0.659
2013-10-02 03:00:00,13.395,0.725
2013-10-02 03:10:00,13.597,0.832
2013-10-02 03:20:00,12.848,0.939
2013-10-02 03:30:00,11.545,1.046
2013-10-02 03:40:00,11.122,1.153
2013-10-02 03:50:00,8.788,1.260
2013-10-02 04:00:00,7.191,1.367
2013-10-02 04:10:00,5.572,1.565
2013-10-02 04:20:00,4.517,1.762
2013-10-02 04:30:00,3.198,1.960
2013-10-02 04:40:00,1.853,2.158
2013-10-02 04:50:00,1.685,2.355
2013-10-02 05:00:00,2.295,2.553
2013-10-02 05:10:00,2.446,2.669
2013-10-02 05:20:00,2.157,2.786
2013-10-02 05:30:00,1.855,2.902
2013-10-02 05:40:00,1.336,3.019
2013-10-02 05:50:00,1.633,3.135
2013-10-02 06:00:00,2.303,3.252
2013-10-02 06:10:00,4.079,3.420
2013-10-02 06:20:00,5.923,3.587
2013-10-02 06:30:00,7.175,3.755
2013-10-02 06:40:00,7.381,3.923
2013-10-02 06:50:00,7.097,4.090
2013-10-02 07:00:00,9.258,4.258
2013-10-02 07:10:00,10.901,4.419
2013-10-02 07:20:00,11.341,4.580
2013-10-02 07:30:00,11.902,4.742
2013-10-02 07:40:00,13.044,4.903
2013-10-02 07:50:00,14.061,5.064
2013-10-02 08:00:00,13.812,5.225
2013-10-02 08:10:00,15.190,5.141
2013-10-02 08:20:00,17.981,5.057
2013-10-02 08:30:00,18.850,4.973
2013-10-02 08:40:00,19.149,4.888
2013-10-02 08:50:00,18.827,4.804
2013-10-02 09:00:00,19.449,4.720
2013-10-02 09:10:00,17.565,4.452
2013-10-02 09:20:00,16.942,4.184
2013-10-02 09:30:00,14.354,3.917
2013-10-02 09:40:00,2.679,3.649
2013-10-02 09:50:00,-0.388,3.381
2013-10-02 10:00:00,-0.347,3.113
2013-10-02 10:10:00,4.953,3.224
2013-10-02 10:20:00,14.753,3.335
2013-10-02 10:30:00,16.035,3.446
2013-10-02 10:40:00,16.257,3.557
2013-10-02 10:50:00,15.466,3.668
2013-10-02 11:00:00,16.478,3.779
2013-10-02 11:10:00,14.870,3.753
2013-10-02 11:20:00,12.334,3.727
2013-10-02 11:30:00,11.223,3.700
2013-10-02 11:40:00,11.029,3.674
2013-10-02 11:50:00,9.923,3.648
2013-10-02 12:00:00,8.373,3.622
2013-10-02 12:10:00,8.102,3.476
2013-10-02 12:20:00,7.635,3.330
2013-10-02 12:30:00,6.870,3.184
2013-10-02 12:40:00,7.509,3.039
2013-10-02 12:50:00,7.365,2.893
2013-10-02 13:00:00,6.443,2.747
2013-10-02 13:10:00,5.359,2.661
2013-10-02 13:20:00,4.111,2.575
2013-10-02 13:30:00,3.020,2.489
2013-10-02 13:40:00,2.280,2.403
2013-10-02 13:50:00,1.907,2.317
2013-10-02 14:00:00,1.136,2.231
2013-10-02 14:10:00,1.806,2.171
2013-10-02 14:20:00,1.490,2.112
2013-10-02 14:30:00,1.496,2.052
2013-10-02 14:40:00,2.192,1.992
2013-10-02 14:50:00,2.476,1.933
2013-10-02 15:00:00,3.281,1.873
2013-10-02 15:10:00,3.280,1.887
2013-10-02 15:20:00,2.967,1.901
2013-10-02 15:30:00,1.966,1.914
